Title,Film,Year,Singer,Composer,Lyricist,Lyrics
haay ye tuune kyaa kiyaa,duniya,1949,suraiya rafi,c ramchandra,, su 	 haay ye tuune kyaa kiyaa mujhe phir ye kyaa bataa diyaa 	dard jo miithaamiithaa thaa aur use badhaa diyaa 	haay ye tuune kyaa kiyaa  2  ra 	hamane to dil lutaa diyaa hamane to sar jhukaa diyaa 2 	ab to jo ho huaa kare 2 	hamane to ghar jalaa diyaa 	dard jo miithaamiithaa thaa aur use badhaa diyaa 	haay ye tuune kyaa kiyaa  su 	haay ye tuune kyaa kiyaa mujhe phir ye kyaa bataa diyaa 	dard jo miithaamiithaa thaa aur use badhaa diyaa 	haay ye tuune kyaa kiyaa  su 	dil se jo dil ko raah thii kab wo chhupaaye chhup sakii 2 	honthon ne rok lii hansii aankhon ne muskuraa diyaa 2 	dard jo miithaamiithaa thaa aur use badhaa diyaa 	haay ye tuune kyaa kiyaa  	haay ye tuune kyaa kiyaa mujhe phir ye kyaa bataa diyaa 	dard jo miithaamiithaa thaa aur use badhaa diyaa 	haay ye tuune kyaa kiyaa 
udankhatole pe ud jaauun,anmol ghadi,1946,zohra bai shamshad,naushad,tanvir naqvi,  zo 	udankhatole pe ud jaauun 	tere haath naa aauun 	haan aan aan 	tere haath naa aauun sha 	udankhatole pe ud jaauun 	tere haath naa aauun 	haan aan aan 	tere haath naa aauun  	duurduur se karuun ishaare 	aur tujhako tarasaauun 	chandaa kii khidakii se jhaakuun 	jhaakuun aur chhip jaauun do 	udankhatole pe ud jaauun 	tere haath naa aauun 	haan aan aan 	tere haath naa aauun  zo 	ho o o o 	aayen 	aayen aur guzaratii jaayen 	lambiiuunchiiniichii raahen 	galiyaan aur baazaar 	haan aan aan 	galiyaan aur baazaar 	meraa paiyaa 	meraa paiyaa aise bhaage 	jaise motarkaar do 	bhaage sab sansaar 2  sha 	suuraj bhaage chandaa bhaage 	andhiyaaraa ujiyaaraa bhaage 	dharatii daude piichhe ko 	main aage badhatii jaauun zo 	teraa haath pakad ke tujhako 	duur kahiin le jaauun sha 	main phir bhii haath na aauun  	phir bhii haath na aauun  do 	udankhatole pe ud jaauun 	tere haath naa aauun 	haan aan aan 	tere haath naa aauun 
jiite desh hamaaraa,sikandar,1941,sheela chorus,mir sahebrafiq ghaznavi,pt sudarshan,     jiite desh hamaaraa 2 bhaarat hai gharbaar hamaaraa bhaarat hai sansaar hamaaraa bhaarat ke ham bahaadur  bachche hain 2 bhaarat hai gulazaar hamaaraa jiite desh hamaaraa 2  charanon men sone kii lankaa 2 kanth men dariyaa motiimaalaa 2 isakaa ruup anuup manohar 2 sir pe sundar taaj himaalaa 2 jiite desh hamaaraa 2   yaad apane dil kii kushanumaa  jagaa kuchh apane vash kii kaufanaak aandhiyaan uthaa tuu apane desh hamen de apanaa hausalaa hamen de jaage sab jahaan par use bhanwar banaa jalegii saty kii mashaal 2 jiite desh hamaaraa 2  mahaadev ham sabake swaamii 2 sabkuchh tere haath 2 raho sikhaa de jor jamaa de 2 aaj andherii raat 2 hamako teraa hai sahaaraa 2 jiite desh hamaaraa 2   jiite desh hamaaraa 2  desh hamaaraa jugjug jiite 2 sab jag mahimaa gaaye 2 sab jag ko jiinemarane kii siidhii raah dikhaaye 2 siidhii raah karam kaaraa 2  jiite desh hamaaraa 6 
dil kii lagii ne ham ko,paras,1949,rafi,ghulam mohammad,shakeel, dil kii lagii ne ham ko 2 diivaanaa kar ke chhodaa 2 duniyaa kii har khushii se 2 begaanaa kar ke chhodaa 2  taqadiir ban ke bigadii aramaan hue naa puure2 jo khvaab ham ne dekhe sab rah gaye adhuure 2 dil ke chaman ko gam ne 2 viiraanaa kar ke chhodaa 2  royenge sunane vaale 2 sunsun ke ye kahaanii 2 royenge sun ne vaale sunsun ke ye kahaanii 2 duniyaa ne do dilon kii ik baat bhii naa maanii 2 ulfat kii zindagii ko 2 afasaanaa kar ke chhodaa 2 dil kii lagii ne ham ko 2 diivaanaa kar ke chhodaa 2 
aa jaa aa jaa aa jaa merii barbaad muhabbat ke sahaare,anmol ghadi,1946,noorjehan,naushad,tanvir naqvi, aa jaa aa jaa threedots aa jaa meri barabaad mohabbat ke sahaare  hai kaun jo bigadii huii taqadir sanvaare  hai kaun jo threedots  aaye bhi na the khushk hue aankhon men aansuu  2 nikale bhi na the lut gaye aramaan bechaare  hai kaun jo threedots  anjaamemohabbat hamen maalum hai lekin  2 lete hain tere gam men ummiidon ke sahaare  hai kaun jo threedots  tha dil ko fakat teri mohabbat kaa sahaaraa  2 hamane isi ummiid pe din apane guzaare  hai kaun jo threedots
ai chaand na itaraanaa aate hain mere sajan,man ki jeet,1944,sitara kanpuri,s k pal,bharat vyas,     ai chaand ai chaand na itaraanaa ai chaand na itaraanaa aate hain mere sajan aate hain mere sajan sajan aate hain mere sajan sajan se chhip jaanaa ai chaand na itaraanaa  tuu teraa goraa badan mere gore sajan saajan se na baazii lagaanaa kaun sundar hai bol mere priitam yaa tuu hai hamako yahii aazamaanaa ai chaand na itaraanaa  sun apanii kahaanii merii zabaanii apanii kahaanii merii zabaanii isako na tum bhuul jaanaa jab iishwar ne donon kaa karane wajan 2 do paladon men donon ko daalaa ek palade men tuu duuje men sajan 2 taraazuu ko jyuunhii uthaayaa taraazuu ko jyuunhii uthaayaa jo halkaa thaa wo uth gayaa uupar 2 jo bhaarii thaa wo niiche aayaa haan jo bhaarii thaa wo niiche aayaa wo meraa hai chaand sundar hai chaand wo meraa hai chaand tuu jo sundar hai chaand tuu man hii men na bhuul jaanaa  ai chaand na itaraanaa aate hain mere sajan aate hain mere sajan sajan aate hain mere sajan sajan se chhip jaanaa ai chaand 
jiivan jyoti bujhatii jaaye tujh bin kaun jagaaye,vidya,1948,amirbai,s d burman,yashodanandan joshi,     jiivan jyoti bujhatii jaaye tujh bin kaun jagaaye 2 prabhuu jii 2 tujh bin kaun jagaaye   chaaron or chhaayaa andhiyaaraa suujhat naahiin duur kinaaraa  2 teraa hii hai ek sahaaraa 2 tujh bin kaun sujhaaye 2 prabhuu jii 2 tujh bin kaun sujhaaye   dukh aaye parawaah nahiin hai dukh paane kii chaah nahiin hai dukh aaye main muurakh manzil ko dhuundhuun 2 tujh bin kaun bataaye 2 prabhuu jii 2 tujh bin kaun bataaye  ulajhe hain jab uunchniich kii ulajhan men uunchniich kii ulajhan men bolo kaise chain mile phir jiiwan men chain mile phir jiiwan men banii hamaarii bigad rahii hai 2 tujh bin kaun banaaye 2 prabhuu jii 2 tujh bin kaun banaaye 
ham un par bharosaa kie jaa rahe hain,kinara,1949,madhusudan acharya,madhusudan acharya,sahir bhopali,  ham un par bharosaa kie jaa rahe hain muhabbat ke maare jie jaa rahe hain vo hii hamako dhokhaa die jaa rahe hain ham un par bharosaa threedots  dilojaan se sabako daulat hai pyaarii mubaarak zamaane ko ho duniyaadaarii jo karanaa hai hamako kie jaa rahe hain ham un par bharosaa threedots  zaraa dekhanaa haal maalik hamaaraa hai manjhadhaar naiyaa na koii sahaaraa magar jiine vaale jie jaa rahe hain ham un par bharosaa threedots 
o taaraa ko chaand banaane waale,manmani,1947,kalyani das,kamal dasgupta,, o taaraa ko chaand banaane waale is chaand ko kaun sanbhaale baadal aaenge banban kar matawaale  bhole paradesii baar baar tuu aanaa terii hasiinon men meraa chhupaa zamaanaa tuu dil ko apane dil ke paas bulaa le  din men kushiyaan raaton men mastii aaii ek naii chhabii banatii hai har angadaaii zulfon kii chhaanv men apane nain ghulaa le
thukaraake mujhe jaanevaale  o jaanevaale tuu ne,patanga,1949,lata,c ramchandra,rajinder krishan, thukaraake mujhe jaanevaale ik thokar aur lagaataa jaa sinduur to maang se chhiin liyaa ab phuulon ko thukaraataa jaa  o jaanevaale jaanevaale tuune aramaanon kii duniyaa luut lii muskuraane bhii na paaii thii tamannaa luut lii haaye duniyaa luut lii  o jaanevaale threedots  chhiin kar khushiyaan merii rone ko aansuu de diye  2 raat din maangii mere dil ne duaa jisake liye 2 kyaa qayaamat hai kyaa qayaamat hai usii ne dil kii duniyaa luut lii muskuraane bhii na paaii thii tamannaa luut lii haaye duniyaa luut lii  o jaanevaale threedots   kar diyaa beghar mujhe mere hii ghar ke saamane 2 aa gayii jab pyaar kii manzil nazar ke saamane      2 luutanevaale ne luutanevaale ne manzil kii tamannaa luut lii muskuraane bhii na paaii thii tamannaa luut lii haaye duniyaa luut lii  o jaanevaale tuune aramaanon kii duniyaa luut lii muskuraane bhii na paaii thii tamannaa luut lii haaye duniyaa luut lii  o jaanevaale threedots
patajhad ke gaye din biit basantii phuul khile,uddhar,1949,lata chorus,vasant desai,narendra sharma, patajhad ke gaye din biit basantii phuul khile  dharatii to wahii par baag naye suurtaal wahii par raag naye nayaa jiivan nayaa sangiit     basantii phuul khile patajhad ke din gaye biit  sab ke man ke gagan men ushaayen hansii naii kiranon kii kaliyaan hriday men basii  lataa purush swar purush saathii  suuryoday huaa sarvoday huaa naii raahen banii naii riit     phuul khile basantii phuul khile basantii phuul khile
jhuum rahiin baagon men bhiigii huii daaliyaan,yateem,1945,rajkumari g m durrani,khurshid anwar,zia sarhadi,     raa 	jhuum rahiin 	aa haa haa 	jhuum rahiin  	jhuum rahiin 	aa haa haa 3 	jhuum rahiin baagon men 	aa haa haa 	bhiigii huii daaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men  jii  jaise tere raa 	aa haa haa 	jaise mere jii  jaise tere kaanon men raa 	kaanon men jii 	chandan kii baaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men raa 	aa haa haa do 	 bhiigii huii daaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men  jii 	kaisaa suhaanaa hai barakhaa kaa mausam raa 	aa haa haa 3 jii 	kaisaa suhaanaa hai barakhaa kaa mausam raa 	naach rahiin 	aa haa haa 	naach rahiin dil men 	umangen chhamaachham 2 jii 	bachche kushii men bajaate hain taaliyaan 	aa haa haa 	jhuum rahiin baagon men raa 	aa haa haa do 	 bhiigii huii daaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men  raa 	dulhaa main baagon kaa 	suurat hain merii madhur 2 	phuul hai meraa sasur 2 	haan phuul hai meraa sasur 	aur ye kaliyaan jo hain jii 	aur ye kaliyaan jo hain raa 	aur ye kaliyaan jo hain 	sab hain merii saaliyaan 2  	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men 	aa haa haa do 	bhiigii huii daaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men 	bhiigii huii daaliyaan 2 	jhuum rahiin 	aa haa haa 	jhuum rahiin baagon men 
merii aankhon men mere man men piyaa chhaaye piyaa jii aan milo,musaafir,1940,khursheed chorus,gyan dutt,d n madhok,  merii aankhon men mere man men piyaa chhaaye 2 piyaa jii aan milo 3 haay jiyaa jaaye  merii aankhon men mere man men piyaa chhaaye piyaa jii aan milo 3 haay jiyaa jaaye  ko 	ghataa ghanaghor ghor khu 	ghataa ghanaghor ghor ko 	ghataa ghanaghor ghor khu 	mere man men baseraa chor haayhaay 2  	piyaa jii aan milo 	haay jiyaa jaaye 	piyaa jii aan milo 3 	haay jiyaa jaaye  khu 	chale jaanaa aan aan khu 	chale jaanaa aan aan 	chale jaanaa balam ghar aa ke 2 	meraa bholaa saa man samajhaa ke 2 	 dekho jii 	dekho jii ghir ke baadal aaye haayhaay  2  	piyaa jii aan milo 3 	haay jiyaa jaaye  	merii aankhon men mere man men piyaa chhaaye 2 	piyaa jii aan milo 3 	haay jiyaa jaaye 
o varshaa ke pahale baadal,meghdoot,1940,jagmohan sursagar,kamal dasgupta,faiyyaz hashmi, o varshaa ke pahale baadal meraa sandesaa le jaanaa o varshaa ke pahale baadal meraa sandesaa le jaanaa ansuvan kii buundan barasaakar 2 alkaa nagarii men tum jaakar khabar merii pahunchaanaa o varshaa ke pahale baadal meraa sandesaa le jaanaa  maalabhuumi aur amrakuut se vindhyaachal narmadaa ko jaanaa vidishaa nagarii aur betawaa tak hokar aage paanv badhaanaa aag virah kii jahaan bhii paanaa 2 barasbaras kar use bujhaanaa o varshaa ke pahale baadal meraa sandesaa le jaanaa  dekh andheraa dekh andheraa piyaamilan ko chalegii chhup kar koii gorii path men tum bijalii chamakaakar khol na denaa khol na denaa khol na denaa usakii chorii birahan ko tum jahaan bhii paanaa use kabhii na sataanaa o varshaa ke pahale baadal meraa sandesaa le jaanaa  ujjainii men mahaakaal kaa mandir jab tum paao pujaarinon kaa naach dekhakar pujaarinon kaa naach dekhakar apanaa man bahalaao par tum unake angdhang ko dekh atak na jaao 2  shipraa men naa chambal men naa kuruxetra men rukanaa kankhal men na gangaa kii laharon ko chuumane jhukanaa atal himaalay pe chadhake phir yuun mudanaa kailaash kii or jyuun chandaa ko dekh ke pyaare gagan ko chuume jaaye chakor alkaa men phir dhuundh use tum meraa sandes sunaanaa o varshaa ke pahale baadal meraa sandesaa le jaanaa 
aaj kii raat saazedilepuradard na chhed,jugnu,1947,noorjehan,firoz nizami,azir sarhadi,   aaj kii raat saazedilepuradard na chhed aaj kii raatthreedots  qaul ulafat kaa jo hanste hue taron ne sunaa band kaliyon ne sunaa mast bahaaron ne sunaa sab se chhup kar jise do prem ke maaron ne sunaa kwaab kii baat samajh usako haqiiqat na banaa aaj kii raatthreedots  ab hain aramaanon pe chhaae hue baadil kaale phuut kar risane lage hain mere dil ke chhaale aankh bhar aaii chhalakane ko hain ab ye pyaale muskaraaenge mere haal pe duniyaavaale aaj kii raatthreedots  bebason par ye sitim kuub zamaane ne kiyaa khel khelaa thaa muhabbat kaa udhuuraa hii rahaa haae taqadiir ke taqadiir se puuraa na huaa aise aanii thii judaaii mujhe maaluum na thaa  aaj kii raatthreedots 
o paradesii musaafir kise karataa hai ishaare,balam,1949,surayya lata,husnlalbhagatram,qamar jalalabadi,    suraiyyaa oa paradesii musaafir 2 kise karataa hai ishaare 2 itanaa to bataa de 2 teraa dil kis ko pukaare kis ko pukaare oa paradesii musaafir  lataa luutaa hai mujhe tuune hii mehamaan banaa ke mujhe mehamaan banaa ke 2 oa puuchhanewaale 2 meraa dil tujhako pukaare tujhako pukaare  su oa paradesii musaafir 2  aa gaaen fizaaon men muhabbat ke taraane muhabbat ke taraane 2 aa kar na chale jaaen saawan ke nazaare saawan ke nazaare  oa paradesii musaafir 2  la darataa huun muhabbat merii ho jaae na badanaam ho jaae na badanaam 2 oa dekhe naa zamaanaa 2 kahiin aankhon ke ishaare aankhon ke ishaare  su oa paradesii musaafir kise karataa hai ishaare itanaa to bataa de teraa dil kis ko pukaare kis ko pukaare oa paradesii musaafir 
kyaa mil gayaa bhagavaan tumhe dil ko dukhaake,anmol ghadi,1946,noorjehan,naushad,anjum pilibhiti, kyaa mil gayaa bhagavaan tumhen dil ko dukhaake  aramanon ki nagari men meri aag lagaake  kya mil gayaa threedots  ham soch rahe the kabhi dil dil se milenge  jivan men mohabbat ke kabhi phuul khilenge  ye kyaa thi khabar tum ko na aaegii daya bhi  rakh doge kisii din meri duniyaa ko mitaake  aramanon kii nagarii threedots  aakaash hii dushman nahiin dushman hai zamiin bhi  dukh ke maare to nahiin chain kahiin bhi  is jiine se ab maut hii aajaaye to achchhaa  jab chhut gayaa haath unakaa mere hathon men aake  aramanon kii nagarii threedots  maaluum na tha khaaq men mil jaayenge ek dil  khud apanii hii ham aag men jal jaaenge ek dil  tumase to ye ummiid na thi jal ke khevayyaa  naiyyaa ko dubo doge kinaare pe laake  aramanon kii nagarii threedots
chalo ghuunghat men  gajab tore nainaa sitam tore nainaa,sipahiya,1949,lata geeta chorus,c ramchandra,ram murty chaturvedi,     ko 	 chalo ghuunghat men guiyaan chhupaa ke 	gajab tore nainaa sitam tore nainaa  2 	karen ghaayal ye mil ke milaa ke 	gajab tore nainaa sitam tore nainaa  la 	inhen tujhase hai pyaar hoa jaaye tujhape nisaar 2 gii 	dar laage hamaare bahaane 2 	kare na kahiin auron pe waar 	inhen raakho sakhii samajhaa ke 	gajab tore nainaa sitam tore nainaa ko 	chalo ghuunghat men guiyaan chhupaa ke 	gajab tore nainaa sitam tore nainaa 	karen ghaayal ye mil ke milaa ke 	gajab tore nainaa sitam tore nainaa  gii 	kahaan siikhe ye chalanaa chalaanaa 	kaho sachchii na karanaa bahaanaa 	kahaan siikhe 	kahaan siikhe ye chalanaa chalaanaa 	kaho sachchii na karanaa bahaanaa la 	mohe chhedo na 	mohe chhedo na ro duungii 	achchhaa na itanaa sataanaa gii 	kahiin laage kisii se sharamaa ke 	gajab tore nainaa sitam tore nainaa ko 	chalo ghuunghat men guiyaan chhupaa ke 	gajab tore nainaa sitam tore nainaa 	karen ghaayal ye mil ke milaa ke 	gajab tore nainaa sitam tore nainaa 
lut gayaa dinraat kaa aaraam kyuun,lekh,1949,mukesh,krishan dayal,qamar jalalabadi,     lut gayaa dinraat kaa aaraam kyuun 2 ai mohabbat teraa ye anjaam kyuun lut gayaa dinraat kaa aaraam kyuun  hamane maangii thii mohabbat kii sharaab 2 laayii qisamat aansuon kaa jaam kyuun lut gayaa dinraat kaa aaraam kyuun  dil samajhataa hai ke tuu hai bewafaa 2 aa rahaa hai lab pe teraa naam kyuun 2 lut gayaa dinraat kaa aaraam kyuun 
yahii fiqr hai shaam pichhale sawere,lal haveli,1944,surendra nath,mir sahib,shums lucknowi, yahii fiqr hai shaam pichhale sawere 2 hasiinon kii galiyon ke hon herephere 2 yahii fiqr hai shaam pichhale sawere  mere jazbedil kii kashish dekh lenaa 2 ke kud hii chale aayenge paas mere 2 yahii fiqr hai shaam pichhale sawere  zamiin par utar aayaa chaand aasamaan se 2 gariibon ke ghar aaj honge basere 2 yahii fiqr hai shaam pichhale sawere  koii baat puuchhe na puuchhe hamen kyaa 2 dareyaar par ab lagaaye hain dere 2  yahii fiqr hai shaam pichhale sawere hasiinon kii galiyon ke hon herephere 2 
bhaiyaa hamaaro jii,lal haveli,1944,noorjehan female voices chorus,mir saheb,shums lucknavi, bhaiyaa hamaaro jii 2 aaiin hain bahanen aashaa lagaae 2 dekho khadii hain duaar 2 bhaiyaa hamaaro jii 2  haathon men pahanuungii sone ke kangan 2 hiire kaa pahanuungii haar bhaiyaa hamaaro jii 3  naa mohe chahiye kangan naa saarii 2 naa teraa gotaa kinaar ik bol kahade ai mere bhaiyaa 2 pyaar se bahanaa pukaar 2 bhaiyaa hamaaro jii 3 aaiin hain bahanen aashaa lagaae 2 dekho khadiin hain duaar 2 bhaiyaa hamaaro jii 2
kaalekaale aaye badarawaa aavo sajan more aavo,natak,1947,suraiya chorus,naushad,shakeel, su 	kaalekaale aaye badarawaa 	aavo sajan more aavo ko 	kaalekaale aaye badarawaa 	aavo sajan more aavo  su	jab saawan kii rut aaye sajanawaa 	jiyaa pe laage more thes 	aise men tum more sajanawaa 	kaahe gaye parades ko	jab saawan kii rut aaye sajanawaa 	jiyaa pe laage more thes 	aise men tum more sajanawaa 	kaahe gaye parades  	ho kaalekaale aaye badarawaa 	aavo sajan more aavo 	kaalekaale aaye badarawaa 	aavo sajan more aavo  su 	jab panaghat pe sakhiyan ke sang main 	paniyaa bharan ko jaauun 	chhalak pade nayanan kii gagarii 	roro niir bahaauun ko 	jab panaghat pe sakhiyan ke sang main 	paniyaa bharan ko jaauun 	chhalak pade nayanan kii gagarii 	roro niir bahaauun 	ho kaalekaale aaye badarawaa 	aavo sajan more aavo 	kaalekaale aaye badarawaa 	aavo sajan more aavo  su 	are harehare ye khet sajanawaa 	kate to phir ugi aaye 	gayii jawaanii biit to sajanaa 	nahiin laut ke aaye ko 	are harehare ye khet sajanawaa 	kate to phir ugi aaye 	gayii jawaanii biit to sajanaa 	nahiin laut ke aaye  	ho kaalekaale aaye badarawaa 	aavo sajan more aavo 	 kaalekaale aaye badarawaa 	aavo sajan more aavo  3 
o praanii kyaa soche kyaa hoe,chehra,1946,mukesh,m a mukhtar,ishwar chandra kapoor,  o praanii kyaa soche kyaa hoe bhaagy ke hain khel niraale pal jaage pal soe o praanii kyaa soche threedots  kin chaahon se baag lagaae aashaaon ke diip jalaae hansane ke saamaan banaae paas khadaa phir roe kyaa soche kyaa hoe 2 o praanii kyaa soche threedots  maatii kaa ik diiyaa jale aandhii badhatii jaae chhalanii sii odhanii kab tak ise bachaae jo hoe so hoe terii pesh na jaane koe kyaa soche kyaa hoe 2 o praanii kyaa soche threedots 
tuu chandaa main chaandanii ho teraa meraa meraa teraa,papiha re,1948,dhani ram zeenat begum,dhani ram,mulk raj bhakhri, ziinat tuu chandaa main chaandanii ho teraa meraa meraa teraa janam janam kaa saath haath pakad kar chhod na denaa rahe haath men haath hamaaraa  ziinat main baagon kii moranii aur tuu ghataa ghanaghor main sajan terii baawarii aur tuu meraa chitachor main pyaasii ik kunj huun saajan tuu merii barasaat  dhanii raam hoaa aan basii tuu dil men mere jaise phuul men baas in nainon ko har dam laagii tere daras kii pyaas tere binaa mohe kuchh naa bhaaye bhuul gayaa har baat  donon mil ke na bichhade do dil saajan aisaa hove pyaar bhuul se bhii patajhad na aae har dam rahe bahaar ham tum donon jab mil baithen rahe sadaa phir raat
umangen dil kii machaliin muskuraayii zindagii apanii,jugnu,1946,noorjehan,firoz nizami,, umangen threedots umangen dil kii machaliin muskuraaii zindagii apanii umangen threedots  vo shaam threedots aa threedots vo shaam suhaanii thii phulon pe javaanii thii in shokh nigaahon men ulfat kii kahaanii thii  2 tumane threedots jo dii ummiden halachal sii uthii dil men  2 muhabbat le ke angadaai javaanii jhum uthii apanii umangen dil kii machalin muskuraai zindagii apani  ham dil ko lagaa baithe o threedots ham dil ko laga baithe kyaa duniyaa basaa baithe  2 is prem ke tufaan ko ik phul chadhaa baithe hai chaand saa pyaaraa jo us prem kii naiyaa kaa ab tu hii sahaaraa hai  2 lagaaen par kashtii duur duniyaa se kahiin apanii umangen dil kii machalin muskuraai zindagii apanii  oo threedots yahii manzar hai aankhon men yahii alfaaz hain lab pe yahii aramaan hai dil men yahii aashaa laalaalaa threedots yahii aashaa hai ab unase vahin chaliye vahin chaliye vahin chaliye vo mahafil hai jis mahafil men duniyaa lut gayii apanii umangen dil kii machalin muskuraai zindagii apanii umangen threedots
