Title,Film,Year,Singer,Composer,Lyricist,Lyrics
aisii aankhen nahiin dekhiin,aap ko pehle bhi kahin dekha hai,2002,jagjit singh asha,nikhilvinay,sameer, aisii aankhen nahiin dekhiin aisaa kaajal nahiin dekhaa aisaa jalawaa nahiin dekhaa aisaa cheharaa nahiin dekhaa jab ye daaman kii hawaa de aag jangal men lagaa de jab ye saharaaon men jaayen ret men phuul khilaayen aisii duniyaa nahiin dekhii aisaa manzar nahiin dekhaa aisaa aalam nahiin dekhaa aisaa dilabar nahiin dekhaa usake kangan kaa khanakanaa	jaise bulabul kaa chahakanaa usake paazeb kii chham chham jaise barasaat kaa mausam	aisaa saawan nahiin dekhaa aisii baarish nahiin dekhii aisii rimajhim nahiin dekhii aisii kwaahish nahiin dekhii usaki bebaak sii baaten jaise saradii kii ho raaten uff ye tanhaaii ye mastii jaise tuufaan men kashtii	miithii koyal sii hai bolii jaise giiton kii rangolii surkh gaalon pe pasiinaa jaise phaagun kaa mahiinaa aisii aankhen nahiin dekhiin aisaa kaajal nahiin dekhaa aisaa jalawaa nahiin dekhaa aisaa cheharaa nahiin dekhaa 
piyu bole,parineeta,2005,shreya ghoshal sonu nigam,shantanu moitra,swanand kirkire, sonu hun hun hun hun laa laa laa he he he hun hun hun you are mine hun hun hun laa laa laa he he he say youre mine shreyaa piyu bole piyaa bole hun hun hun hun jaanuun naa jiyaa dole haule haule kyuun ye dole jaanuun naa	sonu	dil kii jo baaten hain baaten jo dil kii hain shreyaa dil hii men rakhanaa piyaa sonu	lab to na kholuun main kholuun na lab to par shreyaa aankhon se sab kah diyaa piyu bole piyaa bole kyaa ye bole jaanuun naa jiyaa dole haule haule kyuun ye dole jaanuun naa sonu	piyu bole piyaa bole kyaa ye bole jaanuun naa jiyaa dole haule haule kyuun ye dole jaanuun naa	shreyaa ik nadii se mainne puuchhaa ithalaa ke chal dii kahaan duur tere pii kaa ghar hai balakhaa ke chal dii kahaan thodaa wo ghabaraaii thoda saa sharamaaii uchhalii yahaan se vahaan saagar se milane kaa usakaa to sapanaa thaa merii hii tarah piyaa jiyaa dole haule haule kyuun ye dole jaanuun naa piyu bole piyaa bole kyaa ye bole jaanuun naa sonu	jiyaa dole haule haule kyuun ye dole jaanuun naa	sonu mainne puuchhaa ik ghataa se itaraake chal dii kahaan pyaas kii badii zamiin hai baraso bhii tarasaao naa thodaa vo gurraaii thodaa saa tharraaii garajii yahaan phir vahaan priit lutaatii phir chham chham chham barasii vo terii hii tarah piyaa shreyaa piyu bole piyaa bole kyaa ye bole jaanuun naa jiyaa dole haule haule kyuun ye dole jaanuun naa donon piyu bole piyaa bole kyaa ye bole jaanuun naa jiyaa dole haule haule kyuun ye dole jaanuun naa	shreyaa hun hun hun hun hun hun hun hun hun hun hun hun laa laa laa donon piyu bole piyaa bole kyaa ye bole jaanuun naa
yaaron jo kal the ham tum vo kal naa ham rahenge,censor,2001,kumar sanu udit narayan alka yagnik jaspindar narula,jatin lalit,neeraj, taa raa raa yaaron jo kal the ham tum vo kal naa ham rahenge badale hai vaqt pal pal badale hai rang zamaanaa yaaron jo kal the	ye naiin bahaaren khile khile kanval pyaas ye javaan giit ye gazal in pe bandishen na lagaaiye inako chuumiye paas aaiye paas to aaiye inake binaa hai suunaa duniyaa kaa aashiyaanaa badale hai vaqt	rang rang ke hain phuul yahaan ek sii mahak chaahen ho jahaan manzil hai ek qaafile hazaar ek hii suruur ek hii khumaar ek hii hai khumaar is pyaar ke mahal men sabakaa hai aanaa jaanaa badale hai vaqt	are pankh hain lage insaan men ghuumataa hai vo aasamaan men jo gaii sadii vo tumhaarii hai aa rahii hai jo vo hamaarii hai vo hamaarii hii hai aatii huii subah par naa taano aashiyaanaa badale hai vaqt	
miine kii maalaa oe raanjhanaa,maa tujhe salaam,2001,sunidhi chauhan,sajid wajid,tejpal kaur, miine kii maalaa are husn pyaalaa miine kii maalaa oe raanjhanaa husn pyaalaa oe raanjhanaa kitanaa sambhaalaa oe raanjhanaa o miine kii maalaa	shiishe ke badan ko haay shiishe ke badan ko	maine terii priit men hai rang daalaa rang daalaa raanjhanaa ve raanjhanaa o miine kii maalaa	ni saa re saa saa re saa saa re saa saa re saa chadhatii javaanii dekh khilii kaise saajan beiimaan ho gayaa meraa ye daaman ho honthon ko ye kaisaa rang tujhase milaa hai jabase mujhe teraa sang milaa hai anguurii aankhen jo tujhase lad gaiin ye dhakadhak dil kii tabase badh gaii pairon kaa bichhuaa oe raanjhanaa pairon kaa bichhuaa hoe raanjhanaa kamar kii karadhan oe raanjhanaa salamaa sitaare oe raanjhanaa o jabase lipat gayaa tuu mere man se mahak uthii hai kaisii mere badan se o ye hii samaan hai jii le tuu pal ko koii kyaa jaane kyaa ho kal ko ye paagal zulfen jo ud ud jaaen samajh le saajan rahaa naa jaae maathe kaa jhuumar hoe raanjhanaa long kaa hiiraa oe raanjhanaa kaalaa til ye oe raanjhanaa miine kii maalaa	raanjhanaa he raanjhanaa raanjhanaa ve raanjhanaa	
zaraazaraa bahakataa hai mahakataa hai,rehna hai tere dil mein,2001,bombay jayashree,harris jeyaraj,sameer, zaraazaraa bahakataa hai mahakataa hai aaj to meraa tanbadan main pyaasii huun mujhe bhar le apanii baanhon men hai merii qasam tujhako sanam duur kahiin na jaa ye duurii kahatii hai paas mere aajaa re	yuun hii barasbaras kaalii ghataa barase ham yaar bhiig jaaen is chaahat kii baarish men merii khuliikhulii laton ko sulajhaae tuu apanii ungaliyon se main to huun isii kwaahish men sardii kii raaton men ham soe rahen ik chaadar men ham donon tanahaa hon na koii bhii rahe is ghar men	zaraazaraa bahakataa hai	baanhon men	aajaa re aa re	tadapaaen mujhe terii sabhii baaten ik baar ai diivaane jhuuthaa hii sahii pyaar to kar main bhuulii nahiin hasiin mulaaqaaten bechain kar ke mujhako mujhase yuun naa pher nazar ruuthegaa na mujhase mere saathiyaa ye vaadaa kar tere binaa mushkil hai jiinaa meraa mere dilabar	zaraazaraa bahakataa hai	baanhon men hai merii qasam	aajaa re	aajaa re aajaa re aajaa re
koii samajhaa de gharavaalii ko bas men karen kaise,muthu maharaja,2001,s p balasubrahmaniam ila arun,a r rahman,p k mishra, koii samajhaa de gharavaalii ko bas men karen kaise	 koii samajhaa de gharavaalii ko bas men karen kaise	koii to bataa de koii sikhalaa de pyaar se rahen kaise	koii to bataa de koii sikhalaa de pyaar se rahen kaise	bramhachaarii banake rahanaa nahiin	mohobbat nahiin to ye zindagii bhii kyaa hai	sajanii kii miithiimiithii baaten jo nahiin	hamaariitumhaarii ye duniyaa bhii kyaa hai	tujhako bataayen terii gharavaalii bas men rahen kaise	siine se lagaanaa godii men bithaanaa pyaar se rahe vaise	bramhachaarii banake rahanaa nahiin mohobbat nahiin to ye zindagii bhii kyaa hai sajanii kii miithiimiithii baaten jo nahiin hamaariitumhaarii ye duniyaa bhii kyaa hai tujhako bataayen terii gharavaalii bas men rahen kaise	sun lo anaadii bhaiyaa gudiyaa kii baaton ko zaraa	uupar chadh ke rahanaa ek pal na dhiilii chhodanaa	joruu ko apanii tum puure din men	din bhar men pyaar se bhaiyaa chummaa das baar le lenaa	din men rozaanaa tiin baar khatiyaa pe usako le jaanaa	meraa ye nuskaa roz aajamaaye to	lugaaii hameshaa tere bas men rahegii	tujhako bataayen terii gharavaalii bas men rahen kaise siine se lagaanaa godii men bithaanaa pyaar se rahe vaise bramhachaarii banake rahanaa nahiin mohobbat nahiin to ye zindagii bhii kyaa hai sajanii kii miithiimiithii baaten jo nahiin hamaariitumhaarii ye duniyaa bhii kyaa hai tujhako bataayen terii gharavaalii bas men rahen kaise	suurat sundar hai umar bhale hii ho gaii	jiivan men kyaa thii teenage bhii tujhako mil gaii	aisaa thaa teraa vaqt vo puraanaa	khaatii thii piitii thii aur pyaar se so jaatii thii	aaj to maanav ko bhojan kii mushkil hai	pyaar jataane kii kisako furasat hai	thodii sii furasat pyaar se nikaal re	yuun koii nahiin to ye zindagii bhii kyaa hai	koii samajhaa de gharavaalii ko bas men karen kaise koii to bataa de koii sikhalaa de pyaar se rahen kaise bramhachaarii banake rahanaa nahiin mohobbat nahiin to ye zindagii bhii kyaa hai sajanii kii miithiimiithii baaten jo nahiin hamaariitumhaarii ye duniyaa bhii kyaa hai 
kachche rang utar jaane do,sunset point nonfilm,2001,chitra gulzar,vishal,gulzar, kachche rang utar jaane do mausam hai guzar jaane do	vo kab tak intazaar karatii kohare men khadaa huaa pul to nazar aa rahaa thaa lekin usake sire nazar nahiin aate the kabhii lagataa usake donon sire ek hii taraf hain aur kabhii lagataa is pul kaa koii siraa nahiin hai shaam bujh rahii thii aur aane vaale kii koii aahat nahiin thii kahiin niiche bahataa dariyaa kah rahaa thaa aao mere aagosh men aa jaao main tumhaarii badanaamii ke saare daag chhupaa luungaa mattii ke is shariir se bahut khel chuke is khilaune ke rang ab utarane lage hain	kachche rang utar jaane do	nadii men itanaa hai paanii sab dhul jaaegaa mattii kaa tiilaa hai ye ghul jaaegaa itanii sii mattii hai dariyaa ko bahanaa hai dariyaa ko bahane do saare rang bikhar jaane do 
ambar ko apanii baanhon men aaj bhar le  rak rak rak,rudraksh,2003,gayatri iyer kunal shankar,shankarehsaanloy,sameer arun bhairav,	gaa	ambar ko apanii baanhon men aaj bhar le	jo bhii tamannaa hai saath mere kar le	ra ra ra	rak rak rak	ta dhin	re re tran	re re tran	re re tran	re re tran	re re tran	re re tran	re re tran	sha	rak rakak	rak rakak rakakak	ta dhin ta dhin ta dhin	ta dhin ta dhin ta dhin	ta dhin ta dhin ta dhin	gaa	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	do	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	gaa	aisaa mauqaa phir kahaan	anjaanaa sahamaa samaan	aa jaa dikhaa duun	tujhako qahaqashaa	aisaa nazaaraa	hai yahaan kahaan	kuchh nahiin mushqil hai	sabako samajhaanaa hai	chaand ko taaron ko	dharatii pe laanaa hai	ambar ko apanii baanhon men aaj bhar le	jo bhii tamannaa hai saath mere kar le	ku	re	aisaa mauqaa phir kahaan	anjaanaa sahamaa samaan gaa	aa jaa dikhaa duun	tujhako qahaqashaa	aisaa nazaaraa	hai yahaan kahaan	do	ambar ko apanii baanhon men aaj bhar le gaa	he	do	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	gaa	main jahaan huun zindagii hai	zindagii kii har kushii hai	hai merii rangat judaa ku	he	is adaa se is nazar se	is nazar ke har asar se	koii nahiin bach sakaa gaa	dil ko thaam le	meraa naam le ku	laaye hosh men	aisaa jaam le gaa	honthon pe ko	saagar sajaa le gaa	palakon se ko	palpal uthaa le gaa	nuuron kii ko	duniyaa basaa le gaa	jannat kii ko	raunak churaa le	gaa	ambar ko apanii baanhon men aaj bhar le	jo bhii tamannaa hai saath mere kar le	ku	aisaa mauqaa phir kahaan	anjaanaa sahamaa samaan	gaa	dhin ta dhin ta na na ko	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	dhin ta dhin ta na na	
qasam kii qasam hai qasam se,main prem ki diwani hoon,2003,shaan chitra,annu malik,dev kohli,	chi	qasam kii qasam hai qasam se	hamako pyaar hai sirf tumase	hamako pyaar hai sirf tumase	ab ye pyaar naa hogaa phir hamase ko	yeah yeah yeah yeah chi	qasam kii qasam hai qasam se	hamako pyaar hai sirf tumase	log kahate hain paagal huun main ye bhii naa jaanuun	dil lutaayaa hai maine ab kisii kii naa maanuun	chain dekar ke maine bechainiyaan ye lii hain	niinden udaa ke ye maine tumase vafaaen kii hain	qasam kii qasam hai qasam se	jii rahe hain ham tere dam se	ab ye pyaar naa hogaa phir hamase ko	yeah yeah yeah yeah chi	qasam kii qasam hai qasam se	hamako pyaar hai sirf tumase	shaa	kuchh ishaaron men tumane hamase jo ye kahaa hai	ab yaqiin aa rahaa hai tumako bhii kuchh huaa hai	kyon tumako dekhate hain kyaa dil men sochate hain	tuufaan jo uth rahaa hai ham usako rokate hain	qasam kii qasam hai qasam se	ye milan hai sanam kaa sanam se	ab ye pyaar naa hogaa phir hamase ko	yeah yeah yeah yeah chi	qasam shaa	kii qasam chi	haan qasam shaa	ye qasam	chi	dii qasam shaa	lii qasam chi	haan qasam shaa	qasam chi	qasam shaa	qasam do	qasam kii qasam hai qasam se	hamako pyaar hai sirf tumase	ab ye pyaar naa hogaa phir hamase ko	yeah yeah yeah yeah 
dil ye duaa de rahaa hai sanam,zameer,2004,kavita krishnamurthy udit narayan,jatinlalit,sameer,	u dil ye duaa de rahaa hai sanam pyaar zindaa hamaaraa rahe yahaan chaahe rahen na rahen ham	ka dil ye duaa de rahaa hai sanam	u har kushii mile daaman men diladaar ke aadamii wahii ruuke na kabhii haar ke manzil manzil tumako paayen chuumen tumhaare kadam	ka dil ye duaa de rahaa hai sanam pyaar zindaa hamaaraa rahe yahaan chaahe rahen na rahen ham	u dil ye duaa de rahaa hai sanam pyaar zindaa hamaaraa rahe yahaan chaahe rahen na rahen ham	ka yahaan chaahe rahen na rahen ham 
ye javaanii had kar de  le mazaa le zindagii kaa,sarfarosh a reason to live,2000,kavita subramaniam,jatin lalit,israar ansari, ye javaanii had kar de buudhe javaan ko mast kar de koii na jaane kal kyaa ho aane vaalaa pal kyaa ho le mazaa le zindagii kaa zindagii kaa zindagii kaa ho ye javaanii had kar de	rangiin samaan dil hai javaan saare yahaan josh men kyaa raat hai kyaa baat hai koii nahiin hosh men chhaayaa hai kaisaa nashaa le le zaraa le le mazaa maikashii kaa ho ye javaanii had kar de	kaatil bhii hai aashiq bhii hai aate hain saare yahaan is dil men hai kyaa kyaa chhupaa kisako pataa merii jaan aajaa mere paas aa le le zaraa le le mazaa aashiqii kaa ho ye javaanii had kar de	
abhii to mohabbat kaa  teraa naam hogaa,hum ho gaye aap ke,2001,udit narayan alka yagnik,nadeem shravan,sameer, abhii to mohabbat kaa aagaaz hai abhii to mohabbat kaa anjaam hogaa badaa dilanashiin teraa andaaz hai badaa khuubasuurat teraa naam hogaa abhii to mohabbat kaa	ye aankhen ye palaken ye bindiyaa ye kaajal ye chuudii ye knganaa ye jhumake ye paayal badii hii suriilii ye aavaaz hai ise sun ke dil ko bhii aaraam hogaa abhii to mohabbat kaa	ye mastii adaa kii ye zulfon kii khushbuu ye honthon kii laalii ye baaton kaa jaaduu diivaane sabhii tere mohataaz hain koii naa koii teraa gulafaam hogaa abhii to mohabbat kaa	
mujhase huii bas ye kataa,ishq vishk,2003,alka yagnik,annu malik,sameer,	aa aa aa aa aa mujhase huii bas ye kataa maine tujhe chaahaa sanam chhupchhup ke rotii rahii tuune diye kaise ye gam o bekabar beraham kar le chaahe jitane sitam naa chaahat kabhii hogii kam mujhe in aansuon kii qasam maine kiyaa hai tumase sachchaa pyaar	aa aa aa aa aa mujhase huii bas ye kataa maine tujhe chaahaa sanam chhupchhup ke rotii rahii tuune diye kaise ye gam o bekabar beraham kar le chaahe jitane sitam naa chaahat kabhii hogii kam mujhe in aansuon kii qasam maine kiyaa hai tumase sachchaa pyaar	
niind aatii hai naa is dil ko  kyaa karuun ai yaar,kuchh dil ne kahaa,2000,udit narayan chorus,lalit sen,bipin chandra chaugule, niind aatii hai naa is dil ko karaar aataa hai kyaa karuun ai yaar mujhako tujhape pyaar aataa hai niind aatii hai naa	tuu nahiin aaegii jab paigaam ye aataa hai chhod ke mujhako ye dil meraa chalaa jaataa hai terii galiyon men teraa vo naam pukaar aataa hai kyaa karuun ai yaar	khuub hansatii hai machalatii hai bahut khilatii hai ek bas mere sivaa sab logon se milatii hai mere hisse men teraa bas intazaar aataa hai kyaa karuun ai yaar	
ek kabhii do kabhii  bhanvare bahut main akelii kalii,baaghi,2000,kavita subramaniam chorus,sajid wajid,faiz anwar, haay husn pe itanaa magaruur kyuun hai chaar din kii hai ye zindagaanii ek chadhatii utaratii nadii hai jisako samajhaa hai tuune javaanii he he he laa la laa ek kabhii he do kabhii he he ek kabhii do kabhii tiin kabhii chaar chaar aane lage merii galii haay hoy hoy he ek kabhii do kabhii	bhanvare bahut main akelii kalii koii kahe he lailaa mujhe he he koii kahe lailaa mujhe koii kahe sweety mujhe koii kahe manachalii haay bhanvare bahut	shokh adaaen ye tiikhii nigaahen gulaab saa mahakaa badan ruup kii mastii ye aankhon kaa jaaduu diivaanon kaa diivaanaapan ho dekh luun main he hans ke jise he he hans ke jise dekh luun main samajho ke bas machane lage dil men usake khalabalii haay bhanvare bahut	aaii hai kaisii nigodii javaanii ke phans gaii mushkil men jaan ghar se nikalanaa muhaal ho gayaa hai main jaauun to jaauun kahaan ho sabase hasiin he sabase judaa he he sabase judaa sabase hasiin mujhasii yahaan koii nahiin ladakii huun main chulabulii haay bhanvare bahut	
qayaamat qayaamat huun main  tujhe apanaa banaanaa thaa,qayamat,2003,sonu nigam hema sardesai,nadeem shravan,sameer,	hamen to pahalii nazar men tumase pyaar ho gayaa thaa mujhe bhii to tum donon se pahalii nazar men pyaar ho gayaa thaa saath men gunde magar kvaab badebade qayaamat qayaamat qayaamat haa haa haa haa	ko	qayaamat huun main	qayaamat huun main	qayaamat huun main	qayaamat huun main	he	tujhe apanaa banaanaa thaa mulaaqaat ek bahaanaa thaa	tujhe apanaa banaanaa thaa mulaaqaat ek bahaanaa thaa	mujhe to dil churaanaa thaa mulaaqaat ek bahaanaa thaa ko	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main	he	tujhe apanaa banaanaa thaa mulaaqaat ek bahaanaa thaa	main naa kaii raaton se soii huun	tere hii kayaalon men khoii huun so	maine ise chhuu ke bhii dekhaa hai	teraa ye badan hai ke shiishaa hai he	sanam jaaduu chalaanaa thaa mulaaqaat ek bahaanaa thaa so	mujhe to dil churaanaa thaa ho mulaaqaat ek bahaanaa thaa ko	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main so	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat hai tuu	ko	qayaamat huun main	qayaamat huun main	qayaamat huun main	qayaamat huun main	so	terii gorii baanhon men jiinaa hai	mujhe terii aankhon se piinaa hai he	ye jo mere honthon kii laalii hai	tere liye maine sambhaalii hai so	tujhe paagal banaanaa thaa ho mulaaqaat ek bahaanaa thaa haa he	mujhe to dil churaanaa thaa mulaaqaat ek bahaanaa thaa so	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat hai tuu ko	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main so	tujhe apanaa banaanaa thaa mulaaqaat ek bahaanaa thaa he	mujhe to dil churaanaa thaa ho mulaaqaat ek bahaanaa thaa so	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat hai tuu he	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main	qayaamat qayaamat qayaamat qayaamat qayaamat qayaamat huun main	
happy happy birthday  tujhe dekhakar jiitaa huun main,kya yehi pyaar hai,2002,alka yagnik kumar sanu sonu nigam chorus,sajid wajid,jaliis rashid,	tujhe dekhakar jiitaa huun main tuu hii to hai merii zindagii tujhe dekhakar hansataa huun main tuu hii to hai merii har khushii	tumhen dekhakar jiitaa huun main tum hii to ho merii zindagii tumhen dekhakar hansataa huun main tum hii to ho merii har khushii	aisaa bhii kyaa milataa hai nain ladaane men aisaa koii kaam karo ho naam zamaane men dil men kuchh kuchh hotaa hai nain ladaane men isase achchhaa kaam hai kyaa aaj zamaane men aisaa hii ladakaa hai is dil men rahataa hai manzil pe rukataa nahiin paanii saa bahataa hai sunataa hai ye sabakii par apanii karataa hai jo bhii hai pyaaraa hai karane do jo karataa hai	bane tuu bhii duulhaa ye chaahat hai merii sadaa khush rahe vo ye chaahat hai merii mubaarak kismat apane haathon se tumako banaanii hai mehanat kaa phal milataa hai ye riit puraanii hai pyaar to mujhako karane do chadhatii javaanii hai aag men mujhako jalane do priit nibhaanii hai chhodo tum is gam ko jiine kii baaten karo meraa gam chhodo tum bas yuun hii hansate raho kamasin hai naadaan hai bholaa hai ye to badaa apanii to hai ye duaa isako mile pyaar sadaa tumhen dekhakar	
