Title,Film,Year,Singer,Composer,Lyricist,Lyrics
zindaabaad zindaabaad ai muhabbat zindaabaad,mughaleazam,1960,rafi chorus,naushad,shakeel, zindaabaad zindaabaad ai muhabbat zindaabaad 2 zindaabaad zindaabaad ai muhabbat zindaabaad 2  daulat kii zanjiiron se tuu 2 rahatii hai aazaad  zindaabaad zindaabaad ai muhabbat zindaabaad 2  mandir men masjid men tuu aur tuu hii hai iimaanon men muralii kii taanon men tuu aur tuu hii hai aazaanon men tere dam se diindharam kii duniyaa hai aabaad  zindaabaad zindaabaad ai muhabbat zindaabaad 2  pyaar kii aandhii ruk na sakegii nafarat kii diivaaron se kuunemuhabbat ho na sakegaa kanjar se talavaron se mar jaate hain aashiq zindaa rah jaatii hai yaad  zindaabaad zindaabaad ai muhabbat zindaabaad 2  koras aa aa aa threedots  ishq bagaawat kar baithe to duniyaa kaa ruk mod de aag lagaa de mahalon men aur takteshaahii chhod de siinaa taane maut se khele kuchh na kare fariyaad  rafii koras zindaabaad zindaabaad 2 ai muhabbat zindaabaad 2  koras aa aa aathreedots aa aa aa aa aa aa aathreedots  taaj hukuumat jisakaa mazahab phir usakaa iimaan kahaan 2 jisake dil men pyaar na ho wo paththar hai inasaan kahaan 2 pyaar ke dushman hosh men aa ho jaayegaa barabaad  rafii koras zindaabaad zindaabaad ai muhabbat zindaabaad 2  rafii zindaabaad zindaabaad  zindaabaathreedotsd koras zindaabaad zindaabaad  zindaabaad zindaabaad
merii mahabuub kahiin aur milaa kar mujhase,ghazal,1964,rafi,madan mohan,sahir, taaj tere liye ik mazahareulfat hii sahii  tum ko is vaadiierangiin se aqiidat hii sahii    mere mahabuub kahiin aur milaa kar mujh se  bazmeshaahii men gariibon kaa guzar kyaa maanii sabt jis raah pe hon satavateshaahii ke nishaan us pe ulfat bharii ruuhon kaa safar kyaa maanii   merii mahabuub pasepadraaetashhiirevafaa tuu ne satavat ke nishaanon ko to dekhaa hotaa mudraa shaahon ke maqaabir se bahalane vaalii apane taariik makaanon ko to dekhaa hotaa   anaginat logon ne duniyaa men muhabbat kii hai kaun kahataa hai ki saadiq na the jazbe un ke lekin un ke liye tashhiir kaa saamaan nahiin kyon ke vo log bhii apanii hii tarah mufalis the   ye imaaraatomaqaabir ye fasiilen ye hisaar mutalqulhukm shahanshaahon kii azamat ke sutuun daamanedahar pe us rang kii gulakaarii hai jis men shaamil hai tere aur mere ajadaad kaa khuun   merii mahabuub unhen bhii to muhabbat hogii jinakii sannaaii ne bakhshii hai ise shaklejamiil un ke pyaaron ke maqaabir rahe benaamonamuud aaj tak un pe jalaaii na kisii ne qandiil   ye chamanazaar ye jamunaa kaa kinaaraa ye mahal ye munaqqash darodiivaar ye maharaab ye taaq ik shahanashaah ne daulat kaa sahaaraa le kar ham gariibon kii muhabbat kaa udaayaa hai mazaak   mere mahabuub kahiin aur milaa kar mujhase 
mere mahabuub qayaamat hogii,mr x in bombay,1964,kishore,laxmikantpyarelal,anand bakshi,  mere mahabuub qayaamat hogii aaj rusavaa terii galiyon men muhabbat hogii naam nikalegaa teraa hii lab se jaan jab is dilenaadaan se rukhasat hogii mere mahabuub   mere sanam ke dar se agar baadesabaa ho teraa guzar kahanaa sitamagar kuchh hai khabar teraa naam liyaa jab tak bhii jiyaa ai shamaa teraa paravaanaa jisase ab tak tujhe nafarat hogii aaj rusavaa     mere mahabuub qayaamat hogii aaj rusavaa terii galiyon men muhabbat hogii merii nazaren to gilaa karatii hain tere dil ko bhii sanam tujhase shikaayat hogii  terii galii main aataa sanam nagamaa vafaa kaa gaataa sanam tujhase sunaa na jaataa sanam phir aaj idhar aayaa huun magar ye kahane main diivaanaa khatm bas aaj ye vahashat hogii aaj rusavaa   merii tarah tuu aahen bhare tuu bhii kisii se pyaar kare aur rahe vo tujhase pare tuune o sanam dhaaye hain sitam to ye tuu bhuul na jaanaa ki na tujhape bhii inaayat hogii aaj rusavaa 
rang dil kii dhadakan bhii laatii to hogii,patang,1960,lata,chitragupt,rajinder krishan,  rang dil kii dhadakan bhii laatii to hogii yaad merii unako bhii aatii to hogii rang dil kii dhadakan threedots  o  pyaar kii kushbuu kahaan aatii thii kaliyon se ho ke aaii hai havaa bhii unakii galiyon se  2 chhuu ke unake daaman ko aatii to hogii rang dil kii dhadakan threedots  o ye bahaaren ye samaan sab usake dam se hai vo piyaa kuchhkuchh kafaa rahataa jo hamase hai jaan kuchhkuchh usakii bhii jaatii to hogii rang dil kii dhadakan threedots   jaa rii ai titalii nagariyaa pii kii tuu jaanaa ho bhalaa teraa kabar kuchh unakii le aanaa  2 tuu vahaan pe vaise bhii jaatii to hogii rang dil kii dhadakan threedots 
chaand takataa hai idhar aao kahiin chhup jaaen,dooj ka chand,1964,rafi suman,roshan,sahir,  	chaand takataa hai idhar aao kahiin chhup jaaen 	kahiin laage naa nazar aao kahiin chhup jaaen 2  ra 	phuul shaakon se jhuke jaate hain honthon kii taraf 	jhonke bal khaa ke mude jaate hain zulfon kii taraf 	chhod kar inakii dagar aao kahiin chhup jaaen 	kahiin laage naa nazar threedots  su 	main hii dekhuun sajan duujaa na dekhe tohe 	kaa kabar kaun sautaniyaa toraa man mohe 	o dil pe daalo na asar aao kahiin chhup jaaen 	chaand takataa hai threedots 
mohabbat ho gaii hai mere meharabaan ko,noorjehan,1967,asha,roshan,shakeel,  mohabbat ho gaii hai mere meharabaan ko kisii naameharabaan se  aaj aalam hai yuun bekudii kaa jaise ho jaae koii kisii kaa aaj nazaren bhii hain bahakiibahakii aaj saansen bhii hain mahakiimahakii jaanevafaa chun ke laae ho phul kis gulasitaan se mohabbat ho gaii threedots  kal to aisii na thii beqaraarii aaj kyon dil pe ulajhan hai jaane kyaa kahiekahie haay allaah kuchh to zubaan se mohabbat ho gaii threedots 
rahate the kabhii jinake dil men ham jaan se bhii pyaaron kii tarah,mamta,1966,lata,roshan,majrooh, rahate the kabhii jinake dil men ham jaan se bhii pyaaron kii tarah baithe hain unhii ke kuuche men ham aaj gunahagaaron kii tarah  2  daavaa thaa jinhen hamadardii kaa khud aake na puuchhaa haal kabhii  2 mahafil men bulaayaa hai ham pe  2  hansane ko sitamagaaron kii tarah  2 rahate thethreedots  barason se sulagate tan man par ashkon ke to chhiinte de naa sake  2 tapate hue dil ke zakhmon par  2 barase bhii to angaaron kii tarah  2 rahate thethreedots  sau rup dhare jiine ke liye baithe hain hazaaron zahar piye  2 thokar naa lagaanaa ham khud hain  2 giratii huii diivaaron kii tarah  2 rahate thethreedots
gaataa rahe meraa dil tuu hii merii manzil,guide,1965,kishore lata,s d burman,shailendra, gaataa rahe meraa dil tuu hii merii manzil kahiin biiten na ye raaten kahiin biiten na ye din  2  pyaar karane vaale are pyaar hii karenge jalane vaale chaahe jal jal marenge dil se jo dhadake hain vo dil haradam ye kahenge kahiin biiten na threedots  o mere hamaraahii merii baanh thaame chalanaa badale duniyaa saarii tum na badalanaa pyaar hame bhii sikhalaa degaa garadish men sambhalanaa kahiin biiten na threedots  duuriyaan ab kaisii are shaam jaa rahii hai hamako dhalate dhalate samajhaa rahii hai aatii jaatii saans jaane kab se gaa rahii hai kahiin biiten na threedots 
in havaaon men in fizaaon men tujhako meraa pyaar pukaare,gumraah,1963,mahendra kapoor asha,ravi,sahir, in havaaon men in fizaaon men tujhako meraa pyaar pukaare  aajaa aajaa re tujhako meraa pyaar pukaare   ruk na paauun main khichatii aauun main dil ko jab diladaar pukaare  aajaa aajaa re tujhako meraa pukaare   tujhase rangat tujhase mastii in jharano men in phuulon men  tere dam se meri hastii jhuule chaahat ke jhuulon men  machalii jaayen shokh umange do baahon ka haar pukaare  aajaa aajaa re   dil men tere dil kii dhadakan aankh men teri aankh ka jaadu  lab par tere lab ke sang saans men teri saans kii khushabuu  zulfon ka har pench bulaaye anchal ka har taar pukaare  aajaa aajaa re tujhako meraa pyaar pukaare   in havaaon men in fizaaon men tujhako meraa pyaar pukaare  aajaa aajaa re tujhako meraa pyaar pukaare   ruk na pauun main khinchati aauun main  dil ko jab diladaar pukaare   laut rahii hain meri sadayen diivaron se sar takaraa ke  haath pakad kar chalane vaale ho gaye rukasat haath chhudaake  unako kuchh bhi yaad nahiin hai ab koi sau baar pukaare   ilm nahiin tha itani jaldii khatam fasaane ho jaayenge  tum begaane ban jaaoge ham diivaane ho jaayenge  kal baahon ka haar milaa tha aaj ashkon ka haar pukaare  aajaa aajaa re tujhako meraa pyaar pukaare 
garajat barasat saavan aayo re laayo na sang men,barsaat ki raat,1960,lata kamal barot,roshan,sahir, garajat barasat saavan aayo re garajat barasat saavan aayo re laayo na sang men hamare bichhade balamavaa sakhii kaa karuun haay  garajat barasat saavan aayo re garajat barasat saavan aayo re saavan aayo saavan aayo re garajat barasat saavan  rimajhimrimajhim meghaa barase rimajhimrimajhim meghaa  barase  barase rimajhimrimajhim meghaa barase tadape jiyaravaa miin samaan pad gai pii kii laal chunariyaa piyaa nahiin aae garajat barasat saavan aayo re garajat barasat saavan  pal pal chhin chhin pavan jhakore     3 laage tan par tiir samaan  tiir samaan sakhii laage tan par tiir samaan nainan dhale to bhiigii sajariyaa agan lagaae garajat barasat saavan aayo re laayo naa sang men hamare bichhade balamavaa sakhii kaa karuun haay  garajat barasat saavan aayo laayo naa  sang men  hamare  bichhade  balamavaa sakhii kaa karuun haay re haay
gorii chalo na hans kii chaal zamaanaa dushman hai,beti bete,1964,rafi asha,shankarjaikishan,hasrat,  ra 	gorii chalo na hans kii chaal zamaanaa dushman hai 	terii umar hai solah saal zamaanaa dushman hai aa 	kuchh paravaah nahiin sarakaar zamaanaa dushman ho 	mujhe tumase huaa hai pyaar zamaanaa dushman ho  ra 	o chaand sii ujalii hasiinaa tum chhod do aanaajaanaa 	rokegaa tumhaarii raahen ham jaisaa koii diivaanaa aa 	koii laakh lagaae pahare main pahare tod ke aauun 	huun tere milan kii pyaasii main duniyaa chhod ke aauun  ra 	ye ishq hai aag kaa dariyaa tum sochsamajh ke utaranaa 	hain isamen hazaaron tuufaan aasaan nahiin hai guzaranaa aa 	jab pyaar kaa bandhan baandhaa phir aag ho yaa ho paanii 	dar jaae vo kaisii ulfat jal jaae vo kaisii javaanii ra 	gorii chalo na threedots 
ab koii gulashan naa ujade ab vatan aazaad hai,mujhe jeene do,1963,rafi chorus,jaidev,sahir, ab koi gulashan naa ujade ab vatan aazaad hai ruuh gangaa kii himaalay kaa badan aazaad hai  khetiyaan sonaa ugaaen vaadiyaan motii lutaaen aaj gautam kii zamiin tulasii kaa ban aazaad hai  mandiron men shankh baaje masjidon men ho azaan shekh kaa dharm aur diinebarahaman aazaad hai  luut kaisii bhii ho ab is desh men rahane na paae aaj sabake vaaste dharatii kaa dhan aazaad hai
kaarii badariyaa maare lahariyaa moraa jiyaraa udaa jaae re,aadmi,1968,lata,naushad,shakeel,      kaarii badariyaa maare lahariyaa moraa jiyaraa udaa jaae re 2 e dhiire se chal arii bairii pavan moraa goraa badan khulaa jaae re haay raamaa moraa jiyaraa udaa jaae  bhiigaabhiigaa mausam yah bhiigaabhiigaa mausam ye din alabele ye din alabele jiyaa nahiin laage saavan men akele 2 pii ki pukaar kare paapii papiihaa mere dil ko bedardii jalaae re kaarii badariyaa threedots  kaliikalii bhanvaraa jo dolan laage 2 miithimiithii piidaa karejavaa men jaage 2 e manavaa ko thaam yahiin sochuun main raam koii morii nagariyaa bataae re ho kaarii badariyaa threedots  piya bin phiikii re piyaa bin phiikii yah sajdhaj morii yah sajdhaj morii itut bhatake javaanii nigodii 2 e chadhatii umar liye jaae udhar jahaan raaton ko nindiyaa na aae re haay haay kaarii badariyaa threedots 
sun pyaare sajanaa re man gaaye giit suhaane,insaaf ka mandir,1969,mukesh asha,sapan jagmohan,naqsh lyallpuri,  aa 	sun pyaare sajanaa re man gaaye giit suhaane 	giiton men pyaar hai teraa tuu maane yaa na maane mu 	daaliidaalii matavaalii rut aaii phuul sajaane 	phuulon men ruup hai teraa tuu maane yaa na maane aa 	sun pyaare sajanaa threedots  mu 	tuu kahade to jhiil sii gaharii aankhon men kho jaauun aa 	aaj meraa jii chaahe terii baanhon men laharaauun mu 	tuu kahade to threedots aa 	aaj meraa jii chaahe threedots 	giit milan ke gaauun  mu 	daaliidaalii aa 	aa aa aa mu 	matavaalii aa 	aa aa aa mu 	aaii phuul sajaane 	phuulon men ruup threedots aa 	sun pyaare sajanaa threedots 
andaaz meraa mastaanaa  takaaliinaa,dil apnaa aur preet paraai,1960,lata chorus,shankarjaikishan,shailendra, andaaz meraa mastaanaa maange dil kaa nazaraanaa zaraa sochake aankh milaanaa ho jaae na tuu diivaanaa ke ham bhii jawaan hain samaa bhii jawaan hai na phir ham se kahanaa meraa dil kahaan hai meraa dil kahaan hai  ko takaaliinaa   pyaar kii kitaab huun main sach huun phir bhii kvaab huun main dekhakar suruur aae vo ajab sharaab huun main main huun jawaanii kaa rangiin taraanaa rangiin taraanaa  ko takaaliinaa   andaaz meraa mastaanaa threedots  tujhako merii justujuu hai mujhako terii aarzuu hai mere dil kaa aaiinaa tuu dil ke aaiine men tuu hai ham se hii roshan hai saaraa zamaanaa saaraa zamaanaa  ko takaaliinaa   andaaz meraa mastaanaa threedots  main kidhar huun tuu kahaan hai ye zamiin yaa aasamaan hai mere tere pyaar kii ye kyaa ajiib daastaan hai   miithaa saa ye dard bhii hai suhaanaa dard suhaanaa  ko takaaliinaa   andaaz meraa mastaanaa threedots
aaii aaii basantii belaa,angulimaal,1960,lata manna dey meena kapoor,anil biswas,bharat vyas, koras aaii aaii basantii belaa aa a a a aaii aaii basantii belaa lagaa re lagaa phuulon kaa banban melaa magan man jhuum rahaa jhuum rahaa jhuum rahaa jhuum rahaa  miinaa aaj aanand kaa bahaar relaa ke gungun gaae bhanvar alabelaa kalii kaa mukh chuum rahaa aaii aaii  koras jhuum rahaa jhuum rahaa jhuum rahaa aaii aaii threedots  miinaa naache kaliyaan  naache ghuunghat nikaal  mannaa piile piipal kii daal deve patton kii taal aaj koii nahiin hai akelaa  2 milan kii belaa lagan kaa melaa magan man jhuum rahaa aaii aaii jhuum rahaa jhuum rahaa jhuum rahaa  lataa jhananananananana chhum chhananananananana baaje pagpagpagpag painjaniyaan   2 alabelii naar sajake singaar ancharaa sanbhaal aaii pii ke dvaar 2 nainon men laaj adharon men pyaar 2 man men haan haan  mukh na na na na na na  chhum chhananananana jhananananananananana baaje pagpagpagpag painjaniyaan jhananananananana chhum chhananananananana baaje pagpagpagpag painjaniyaan   mannaa kahiin baaje mridang kahiin baaje re jang  miinaa kahiin pichakaarii pichakaarii chhuute re rang mannaa aaj rangiilii rangon kaa melaa  2  koras milan kii belaa lagan kaa melaa magan man jhuum rahaa jhuum rahaa jhuum rahaa jhuum rahaa  aaii aaii basantii belaa
tere pyaar men diladaar jo hai meraa haaleizaar,mere mehboob,1963,lata,naushad,shakeel, paas rahate hue bhi tujhase bahut dur hain ham  kissaedard sunaate hain ke majabuur hain ham   tere pyaar men diladaar jo hai meraa haaleizaar  koi dekhe ya na dekhe allaah dekh rahaa hai  tere pyaar men diladaar threedots  jabase teri yaad mere dil men samaaii hai  vallaah kisii raat mujhe niind nahiin aai hai  miithaa miithaa dard hai honthon pe aahen sard hain  cheharaa bhi meraa zard hai  na jaane kya rang dikhaae tera intazaar  tere pyaar men diladaar threedots  tu hii meri zindagii hai tu hii meri jaan hai  mujhako tu mil jaaye meraa yahii ek aramaan hai  tera meraa sath ho kuchh dil se dil ki baat ho  jii bharake mulaakaat ho  nagame gaaen pyaar ke milakar chheden dil ke taar  tere pyaar men diladaar threedots  sadake tere jaauun meraa tuutaa dil jod de  nazaron ka hijaab zaraa nazaron se hii tod de  aankhon se kyuun dur hai kyuun milane se majabuur hai  dil meraa gam se chuur hai  yuunhii tadape jaauungii jab tak na hogaa diidaar  tere pyaar men diladaar threedots
jaane vaale kabhii nahiin aate  dil ek mandir hai,dil ek mandir,1963,rafi suman,shankarjaikishan,hasrat,  ra 	jaane vaale kabhii nahiin aate 	jaane vaalon kii yaad aatii hai  su 	dil ek mandir hai 2 	pyaar kii jisamen hotii hai puujaa 	ye priitam kaa ghar hai 	dil ek mandir threedots  	 har dhadakan hai aaratii vandan 	aankh jo miinchii ho gae darshan  2 	maut mitaa de chaahe hastii yaad to amar hai 	dil ek mandir threedots  	 ham yaadon ke phuul chadhaaen 	aur aansuu ke diip jalaae  2 	saanson kaa har taar pukaare ye premnagar hai 	dil ek mandir threedots 
ham ne jo dekhe sapane sach ho gae vo apane,parivaar,1967,lata mahendra kapoor,kalyanjianandji,gulshan bawra, ham ne jo dekhe sapane sach go gae vo apane o mere sajana din a gae hain pyar ke mere sajana din a gae qarar ke ham ne jo dekhe sapane threedots  aise hi sada sajadhaj ke meri ankhon men raho javan tum main saya ban ke sath chalun mujhe le chalo jahan tum ham ne jo dekhe sapane threedots  ham janam janam ke sathi hain puja hai prit hamari is janam men tumako pa hi liya main ho gai tumhari ham ne jo dekhe sapane threedots
dekhaa hai sabhii ne chaand ko use kyaa dekhen,dil ne pukara,1967,rafi,kalyanjianandji,indeevar,  dekhaa hai sabhii ne chaand ko use kyaa dekhen tujhe dekh liyaa sab dekh liyaa 2 dekhaa hai sabhii ne threedots  nazaron men yuun hii naaraazii hai par dil hii dil men raajii hai ab duniyaa jo chaahe soche use kyaa jaanen tujhe jaan liyaa sab jaan liyaa dekhaa hai sabhii ne threedots  honthon pe aabehayaat lie chalatii hai bahaaren saath lie tere jaisaa hasiin koii aur bhii ho use kyaa maanen tujhe maan liyaa sab maan liyaa dekhaa hai sabhii ne threedots  kuchh aise dil ne pukaaraa tujhe jannat se zamiin pe utaaraa tujhe ab aur kudaa ke paas hai kyaa ham kyaa maangen tujhe maang liyaa sab maang liyaa dekhaa hai sabhii ne threedots 
sikandar bhii aaye  na koii rahaa hai  ye desh aazaad ho ke rahegaa,johar mehmood in goa,1965,mukesh usha khanna,kalyanji anandji,qamar jalalabadi, sikandar bhii aaye kalandar bhii aaye na koii rahaa hai na koii rahegaa hai tere jaane kii baarii videshii ye desh aazaad ho ke rahegaa meraa desh aazaad ho ke rahegaa na koi raha hai threedots  sikandar ko poras kii taaqat ne rokaa gorii ko prithvii kii himmat ne tokaa jab khuunii naadar ne chhedii ladaaii to dillii kii galiyon se aavaaz aaii lagaa le tuu kitanaa bhii zor ai sitamagar ye desh aazaad threedots  parataap ne jaan de dii vatan pe shivaajii ne bhagavaa udaayaa gagan pe maradon ne khaaiin aazaadii kii kasamen adaa auraton ne kii jauhar kii rasmen kafan baandh kar raanii jhaansii pukaarii ye desh aazaad threedots  siraaj aur tiipuu zafar aur naanaa thaa har ek inamen qaumii diivaanaa yahaan le ke aaye bagaavat kii aandhii tilak neharuu aazaad netaajii gaandhii bhagat sinh kii raakh ne pukaaraa ye desh aazaad threedots  halaakuu rahaa hai na hitalar rahaa hai musolinii kaa naa vo lashkar rahaa hai nahiin jab rahaa ruus kaa jaar baakii to kaise rahegaa saalaazaar baakii govaa kaa har bachchaa bachchaa pukaaraa ye desh aazaad threedots  kal ko agar aaye chaao yaa maao lagaa denge ham zindagii kaa daanv hamaaraa hai kashmiir nefaa hamaaraa kabhii jhukegaa na jhandaa hamaaraa zaraa desh ke dushmanon se ye kah do ye desh aazaad threedots 
jaane meraa dil kise dhuundh rahaa hai in hariibharii vaadiyon men,laat saheb,1967,rafi,shankarjaikishan,hasrat,  jaane meraa dil kise dhuundh rahaa hai in hariibharii vaadiyon men kabhii na kabhii to takaraaegaa dil dil se inhiin aabaadiyon men jaane meraa dil threedots  ye kisakii lagan manzilmanzil har roz mujhe le jaatii hai ye kisakii tamannaa siine men jo aas ke diip jalaatii hai 2 o jaane meraa dil threedots  jharanon men nahaatii jalapariyaan kyon jaane mujhe lalachaatii hain jangal kii kanvaarii kaliyaan bhii hanshans ke qayaamat dhaatii hain o jaane meraa dil threedots  jab dekhe binaa madahosh huun main dekhuungaa use to kyaa hogaa kyaa nuur bharii suurat hogii kyaa pyaar bharaa jalavaa hogaa 2 o jaane meraa dil threedots 
na tum hamen jaano na ham tumhe jaanen,baat ek raat ki,1962,hemant suman kalyanpur  suman kalyanpur,hemant,majrooh, magar lagataa hai kuchh aisaa meraa hamadam mil gayaa na tum hamen jaano na ham tumhen jaanen magar lagataa hai kuchh aisaa meraa hamadam mil gayaa na tum threedots  ye mausam ye raat chup hai ye honthon kii baat chup hai  khaamoshii sunaane lagii hai daastaan   2 nazar ban gai hai dil kii zubaan na tum threedots  muhabbat ke mod pe ham mile sabako chhod ke ham  dhadakate dilon kaa leke ye kaaravaan    2 chale aaj dono jaane kahaan na tum threedots
