Title,Film,Year,Singer,Composer,Lyricist,Lyrics
pyaar kabhii naa todenge,chor chor,-1,udit narayan mano chitra,a r rahman,p k mishra, pyaar kabhii naa todenge   saath kabhii naa chhodenge   kaun hamen rokegaa bolo   kaun hamen jiitegaa bolo   gorii tum ne jab se dil jiitaa   pyaar kabhi naa todenge  saath kabhii naa chhodenge  kaun hamen rokegaa bolo  kaun hamen jiitegaa bolo  gorii tum ne jab se dil jiitaa    paayaliyaa kii chhamchham se chuudiyon kii khankhan se   man bhii tan bhii sab kuchh hai jiitaa  pyaar mile naa chorii se bholii bhaalii gorii se  jo dil men bas jaayegaa jo mujh ko bhaa jayegaa  wahii churaa le jayegaa dil ko   sone kii juutii paanvon men pahanaa duun  hiiron kaa kangan terii baanhon men pahanaa duun  motii lutaa duun musakaan ke piichhe main   palaken bichhaa duun tere qadamon ke niiche main   hiiremotii kaa kyaa karanaa hai re   daulat ke piichhe main naa jaauun re   dil bhii bichhaa duun raanii ek baar tuu jo bole   jaan bhii lutaa duun raanii ek baar tuu jo bole   pyaar kabhi naa todenge  saath kabhii naa chhodenge  gorii tum ne jab se dil jiitaa paayaliyaa kii chhamchham se chuudiyon kii khankhan se  man bhii tan bhii sab kuchh hai jiitaa    kaisii phans gaii mushkil men do hain majanuun ek huun main   ek myaan men do talawaar kaise kar luun shaamil main   jo hai merii saanson men dil usako hii duungii main   rahataa huun terii aankhon men   main bhii huun terii saanson men   sun mere hamadam mere dil kii saragam kuchh samajho bhii tum   ab sochosamajho tum diivaano dil kii baaten dil se jaano   dil kii ye baaten saarii tum hii sikhaanaa ham ko   raahen mohabbat kii bhii tum hii dikhaanaa ham  ko   pyaar kabhi naa todenge  saath kabhii naa chhodenge  gorii tum ne jab se dil jiitaa paayaliyaa kii chhamchham se chuudiyon kii khankhan se  man bhii tan bhii sab kuchh hai jiitaa  dil bhii bichhaa duun raanii ek baar tuu jo bole  jaan bhii lutaa duun raanii ek baar tuu jo bole  pyaar mile naa chorii se bholiibhaalii gorii se jo dil men bas jaayegaa jo mujh ko bhaa jayegaa vahii churaa le jayegaa dil ko  pyaar kabhi naa todenge  saath kabhii naa chhodenge  paayaliyaa kii chhamchham se chuudiyon kii khankhan se  
naa jaane kyon main bekaraar dil men lie dardeintazaar,lal dupatta malmal ka,-1,anuradha paudwal udit narayan,anand milind,majrooh, naa jaane kyon main bekaraar dil men lie dardeintazaar baithaa huun us raah men jo merii manzil nahiin  kahatii hai raat ye hans hans ke mujhase koii vahaan nahiin aaegaa chal shaayad koii mil jaae kahiin pe soyii huii galiyon se nikal shaayad koii diipak jale chuudii baje paradaa hate aur koii khidakii khul jaae kab naa jaane kyon main threedots  dhadakan sunuun to lagataa hai aisaa jaise kahe mujhase teraa pyaar gardan jhukaa aur kar le nazaaraa tujhamen sajii hai tasviireyaar tanhaaii kii ghadiyaan na gin aisaa bhii kyaa nikale naa din naa merii jaan aisii koii raat nahiin naa jaane kyon main threedots 
meraa pyaar haar gayaa haay re,naagin,-1,zubeida khanum,,,  ro rahii hain hasaraten milanaa bahut dushvaar hai is taraf main us taraf tuu darmiyaan diivaar hai  meraa pyaar haar gayaa haay re maangii kushii duhkh paaye re koii kahaan ab jaaye re meraa pyaar haar gayaa haay re  baras rahii hain aankhon se   chham chham bin baadal barasaaten ojhal ho gayaa chaand nazar se naagin ban gaii raaten haay naagin ban gaii raaten dil baar baar ghabaraaye re maangii kushii duhkh paaye re koii kahaan ab jaaye re meraa pyaar haar gayaa haay re  bepar huun main paas tumhaare kaise ud kar jaauun sar takaraa kar is pinjare se main naa kahiin mar jaauun haay main naa kahiin mar jaauun royen nain chain nahiin aaye re maangii kushii duhkh paaye re koii kahaan ab jaaye re meraa pyaar haar gayaa haay re  
jaao chamakaa subah kaa sitaaraa,hyderabad ki nazneen,0,lata,vasant desai,noor lucknowi,  jaao oh  jaao chamakaa subah kaa sitaaraa 2 phir judaaii ne aake pukaaraa jaao chamakaa threedots  dekh lo hamako jii bhar ke dilabar 2 kal na palate kahiin ye muqaddar 2 phir na mumakin ho aanaa dubaaraa jaao chamakaa threedots  prem ke phuul ek din khilenge 2 yaan na mil paae to vaan milenge 2 premiyon ko yahii hai sahaaraa jaao chamakaa threedots  aate rahate hain tuufaan baraabar 2 kyon ubalataa nahiin prem saagar 2 duub jaayen to paaen kinaaraa jaao chamakaa threedots 
ham bhuul gaye har baat magar teraa pyaar nahiin bhuule,saheli pakistanifilm,-1,naseem begum,a hameed,faiyaz hashmi,     ham bhuul gaye har baat magar teraa pyaar nahiin bhuule 2 kyaakyaa huaa dil ke saath kyaakyaa huaa dil ke saath magar teraa pyaar nahiin bhuule ham bhuul gaye har baat magar teraa pyaar nahiin bhuule  bachapan ke ham saathii donon sadaa rahe hain saath ek hii sapanaa dekhen jaise do aankhen dinraat do aankhen dinraat duniyaa ne kahii sau baat magar teraa pyaar nahiin bhuule  kyaakyaa huaa dil ke saath kyaakyaa huaa dil ke saath magar teraa pyaar nahiin bhuule ham bhuul gaye har baat magar teraa pyaar nahiin bhuule  haay re majabuurii dil ke bhed na dil ne khole apane ghar ko jalate dekhaa munh se kuchh na bole munh se kuchh na bole ham jalate rahe re dinraat magar teraa pyaar nahiin bhuule  kyaakyaa huaa dil ke saath kyaakyaa huaa dil ke saath magar teraa pyaar nahiin bhuule ham bhuul gaye har baat magar teraa pyaar nahiin bhuule 
na bol pii pii more anganaa panchhii jaa jaa re jaa,dulari,-1,shamshad,naushad,shakeel,  na bol pii pii more anganaa panchhii jaa jaa re jaa  rut alabelii aa gayii aur kaarii badariyaa chhaa gayii lo chhaa gayii panchhii teraa ho buraa kyon aag lagaane aa gayaa tuu maan meraa kahanaa bairii dil ko na jalaa panchhii jaa jaa re jaa threedots  main huun akelii baanvarii aur saath nahiin more saanvare more saanvare saajan bin tarasaa karuun main haay akelii kyaa karuun sun thes laage dil pe haaye vo gaanaa tuu na gaa panchhii jaa jaa re jaa threedots 
tumase milaa thaa pyaar,khatta meetha,-1,kishore lata rakesh roshan,rajesh roshan,gulzar, lataa tumase milaa thaa pyaar kuchh achchhe nasiib the ham un dinon amiir the jab tum qariib the  lataa tumase milaa thaa pyaar kuchh achchhe nasiib the ham un dinon amiir the jab tum qariib the  raajesh roshan suno zariin zindagii sirf amrrit hii nahiin zahar bhii hai aur phir zaraa socho to  lataa sochaa tha may hai zingagii aur zindagii kii may 2 pyaalaa hataake pyaalaa hataake terii hathelii se pienge  wo kwaahishen ajiib thiin sapane ajiib the tumase milaa thaa pyaar threedots  raa ro ye sab to thiik hai lekin main ek baat puuchhataa huun  lataa puuchhenge ek baar kabhii ham tumase ruuthakar 2 ham mar gae ham mar gae agar to aap kaise jienge  kishor wo kwaahishen ajiib thiin sapane ajiib the jiine ko tere pyaar kii daulat milii to thii jab tum nahiin the un dinon ham bhii gariib the  ki la  tumase milaa thaa pyaar kuchh achchhe nasiib the ham un dinon amiir the jab tum qariib the
hamane dekhaa pyaar men,guest house,-1,geeta,chitragupt,prem dhawan, hamane dekhaa pyaar men do nainon kii maar men milane men vo mazaa kahaan hai jo hai intazaar men  rastaa takane vaalaa tuu kyon baithaa majabuur hai bhuul jaanaa vaadaa ye duniyaa ka dastuur hai halachal sii rahane de dilebeqaraar men  dil to ye kahataa hai ki aane vaalaa aayegaa aankhen ye kahatii hain ae dil tuu dhokhaa khaayegaa aisaa hii hotaa hai dono ke taqaraar men 
honthon se gulfishaan hain vo aankhon se ashqbaar ham,nonfilm,-1,talat,,faiyyaz hashmi,  honthon se gulfishaan hain vo aankhon se ashqbaar ham saavan se vo hain bekhabar begaanaaebahaar ham  arsh kii ye bulandiyaan farsh kii bastiyon se hai un ka guruur dekh kar ban gaye khaaqsaar ham honthon se gulfishaan hain vo threedots  paravaanaa jaa ke jab giraa sholaa to kaanp kaanp uthaa us pe na kuchh asar huaa jis pe hue nisaar ham honthon se gulfishaan hain vo threedots  pii hai kisii kii bazm men itanii ki phir na uth sake hoshohavaas kuchh nahiin kitane hain hoshiyaar ham honthon se gulfishaan hain vo threedots 
ye galiyaan ye chaubaaraa yahaan aanaa na dobaaraa,prem rog,-1,lata,laxmikantpyarelal,santosh anand, ye galiyaan ye chaubaaraa yahaan aanaa na dobaaraa ab ham to bhae paradesii ke teraa yahaan koii nahiin le jaa rangbirangii yaaden hansane rone kii buniyaaden mere haathon men bhariibharii chuudiyaan mujhe bhaa gaii harii harii chuudiyaan dekh milatii hain terimerii chuudiyaan tuune piisii vah mehandii rang laii morii gorii  havelii rach aaii terii aankh kyon laado bhar aaii tere baar  bhii bajegii shahanaaii saavan men baadal se kahanaa parades men terii bahanaa aa maan  milane  chale ham pardesh tere aangan men apanaa bachapan chhod chale kal bhii suuraj nikalegaa kal bhii panchhii gaaenge sab tujhako dikhaaii denge par ham na nazar aaenge aanchal men sajaa lenaa ham ko sapanon men bulaa lenaa ham ko dekh tuu na hamen bhulaanaa maano duur hamen hai jaanaa merii alhad sii anakhaliyaan  sadaa palakon men basaanaa jab bajane lagen baaje gaaje lagane lagen khaaliikhaalii us din tuu samajhanaa merii dolii uthii hai phuulon vaalii thode din ye naate the kabhii ham hansate gaate the
dekh lo aavaaz dekar paas apane paaoge,prem geet,0,anuradha paudwal ,jagjit singh,, dekh lo aavaaz dekar paas apane paaoge  aaoge tanhaa magar tanhaa nahiin tum jaaoge   1 dur rahakar bhii tumhiin pe rahatii hai apanii najar  baahon men ham thaam lenge jab bhi thokar khaaoge dekh lo threedots  2 lenaa badale men tumhaare gar khudaaii bhii mile  chhod denge do jahaan ko jab bhi tum faramaaoge dekh lo threedots  3 bevafaaii bhii karo to maaf kar denge tumhen  ham na vaadon se phirenge tum agar phir jaaoge dekh lo threedots
chalo tumane kisii ke saath ye ulfat nibhaaii to, nonfilm,-1,runa laila,,,     chalo tumane kisii ke saath ye ulfat nibhaaii to meraa dil tod kar tumane naii duniyaa basaaii to  mujhe itanaa bataao kyaa tumhaaraa dil nahiin tadapaa merii tasaviir apanii mez se tumane hataaii to  nayaa mausam hazaaron rang kushiyon ke bikheregaa karoge kyaa agar aise men merii yaad aaii to  ye maanaa apane chehare par sajaayaa hai nayaa cheharaa kisii suurat magar tumane mujhe suurat dikhaaii to 
ye kaisii adaayen hain unakii adaayen,raagrang,-1,lata,roshan,kaif irfani, startsong  ye kaisii adaaen hain unakii adaaen ke dil ko bhii toden nazar bhii na aaen  ye dil jo lagaayaa badii chot khaaii jafaa tumane kii aur mujhe shamr aaii mujhe le na duube ye merii khataaen ye kaisii adaaen   threedots  vahii aasamaan hai vahii chaand taare magar tum nahiin vo na vaade tumhaare ye kis jumr kii mil rahii hain sazaaen ye kaisii adaaen   threedots 
dam maaro dam mit jaaye gam bolo subah shaam,hare rama hare krishna,-1,asha usha iyer chorus,r d burman,anand bakshi, dam maaro dam  mit jaae gam  bolo subah shaam  hare krishhnaa hare raam  duniyaa ne ham ko diyaa kyaa duniyaa se ham ne liyaa kyaa ham sab kii paravaah karen kyuun  sab ne hamaaraa kiyaa kyaa aa threedots dam maaro dam threedots  chaahe jiyenge marenge duniyaa se ham naa darenge hamako naa roke zamaanaa jo chaahenge ham karenge aa threedots dam maaro dam threedots  i love you   daba daba daba daba daba daba daba dab    aashaa kyaa threedots khushii kyaa gam  jab tak hai dam men dam are o threedots kash pe kash lagaate jaao he threedots galiyon men jhuumo sadakon pe ghuumo duniyaa kii khuub karo sair uushaa hare raamaa hare krishhnaa hare krishhnaa hare raamaa   aashaa aa aa threedots diivaane ham  jab tak hai dam men dam are o threedots kash pe kash lagaate jaao gore hon yaa kaale  apane hain saare duniyaa men koi nahiin gair uushaa hare raamaa hare krishhnaa hare krishhnaa hare raamaa  
dariichaa besadaa koii nahiin hai, nonfilm,-1,ghulam ali,,,     wo karen bhii to kin alfaaz men shiqawaa teraa jinako terii nigahelutf ne barabaad kiyaa  dariichaa besadaa koii nahiin hai agarache bolataa koii nahiin hai  rukuun to manzilen hi manzilen hain chaluun to raastaa koii nahiin hai  khulii hain khidakiyaan har ghar kii lekin galii men jhaankataa koii nahiin hai  kisii se aashnaa aisaa huaa huun mujhe pahachaanataa koii nahiin hai  main aise jamaghate men kho gayaa huun jahaan mere siwaa koii nahiin hai 
biitii na bitaaii rainaa,parichay,-1,bhupinder lata,r d burman,gulzar,  lataa biitii na bitaaii rainaa birahaa kii jaaii rainaa bhiigii huii ankhiyon ne laakh bujhaaii rainaa  biitii huii batiyaan koii doharaaye bhuule hue naamon se koii to bulaaye chaand threedots chaand threedots ho o  o  bhupindar o chaand kii bindii vaalii bindii vaalii ratiyaa jaagii huii ankhiyon men raat na aaii rainaa biitii na bitaaii rainaa birahaa kii jaaii rainaa biitii na bitaaii rainaa   bhupindar yug aate hain aur yug jaaen chhotii chhotii yaadon ke  lataa pal nahiin jaaen jhuuth se kaalii laage laage kaalii ratiyaa ruuthii huiin ankhiyon ne laakh manaaii rainaa  lataa bhupindar biitii na bitaaii rainaa birahaa kii jaaii rainaa biitii na bitaaii rainaa  
tum jaavo tum jaavo re baalam tum jaavo tum jaavo, nonfilm,-1,riffat aisha urf asha posle,,,     tum jaavo tum jaavo re baalam tum jaavo tum jaavo 2   bhaarat maataa ke karawaarii  tum saajan pe main balihaarii  2 ran men dhuum machaavo re baalam 2 tum jaavo tum jaavo tum jaavo tum jaavo re baalam tum jaavo tum jaavo   jaavo nahiin tum holii khelo dukhsukh jo kuchh ho sab sah lo  2 lekin desh bachaavo re baalam 2 tum jaavo tum jaavo tum jaavo tum jaavo re baalam tum jaavo tum jaavo   raah tumhaarii takaa kauungii aaj isii aashaa pe jiyuungii  2 jiit ke ghar ko aavo re baalam 2  tum jaavo tum jaavo tum jaavo tum jaavo re baalam tum jaavo tum jaavo  tum jaavo tum jaavo re baalam tum jaavo tum jaavo 
bahaaron meraa jiivan bhii sanvaaron bahaaron,aakhri khat,0,lata,khaiyyam,kaifi azmi, bahaaron meraa jiivan bhii sanvaaron bahaaron koi ae kahin se yun pukaro baharon threedots  tumhiin se dil ne sikhaa hai tadapanaa  2 tumhiin ko doshh duungii ai nazaaron bahaaron threedots   sajaao koii kajaraa laao gajaraa  2 lachakatii daaliyon tum phuul vaaro bahaaron threedots   rachaao mere in hathon men mehandii  2 sajaao maang merii yaa sidhaaro bahaaron threedots  na jaane kis kaa saayaa dil se guzaraa 2 zaraa aavaaz denaa raazadaaro bahaaro threedots 
kahane ko bahut kuchh thaa magar kah nahiin paaye,nonfilm,-1,c h atma,c k chauhan,sajan bihari,  kahane ko bahut kuchh thaa magar kah nahiin paaye  2 phir sochaa ke kaamosh rahen rah nahiin paaye kahane ko bahut kuchh thaa magar kah nahiin paaye  samajhaa naa meraa gam koii is baat kaa gam hai phir bhii mere dil tujhako wafaaon kii qasam hai aankhon men ho aansuu bhii magar bah nahiin paaye kahane ko bahut kuchh thaa magar kah nahiin paaye  phuulon se chaman aasamaan taaron se bharaa hai ummiid kaa daaman meraa kaaron se bharaa hai qisamat ne sitam aise kiye sah nahiin paaye  kahane ko bahut kuchh thaa magar kah nahiin paaye phir sochaa ke kaamosh rahen rah nahiin paaye kahane ko bahut kuchh thaa magar kah nahiin paaye
bahaaron se kah do mere ghar na aayen, nonfilm,-1,mukesh,kishore desai,shiv kumar,     bahaaron se kah do mere ghar na aayen zamaanaa hai unakaa unhiin ko hansaayen bahaaron se kah do mere ghar na aayen  lagii aag dil men barasataa hai paanii 2 dilegamazadaa kii ajab hai kahaanii wahii jab nahiin hain to kisako sunaayen 2 bahaaron se kah do mere ghar na aayen  wo cheharaa sunaharaa wo chaandii kii baanhen 2 sabhii kuchh wohii hai nahiin wo nigaahen ke badalaa jo mausam to badaliin adaayen 2 bahaaron se kah do mere ghar na aayen 
bhiigii bhiigii raaton men miithii miithii baaton men,ajnabee,-1,kishore lata,r d burman,anand bakshi, kishor	bhiigii bhiigii raaton men miithii miithii baaton men aisii barasaato men kaisaa lagataa hai  lataa aisaa lagataa hai tum banake baadal mere badan ko bhigoke mujhe chhed rahe ho o chhed rahe ho   2 	 lataa ambar khele holii uii maan bhiigii morii cholii hamajolii hamajolii   2 o paanii ke is rele men saavan ke is mele men chhat pe akele men kaisaa lagataa hai  kishor	aisaa lagataa hai tu banake ghataa apane sajan ko bhigoke khel khel rahii ho o khel rahii ho 	 lataa aisaa lagataa hai tum banake baadal mere badan ko bhigoke mujhe chhed rahe ho ho chhed rahe ho 	 kishor	barakhaa se bachaa luun tujhe  siine se lagaa luun   aa chhupaa luun aa chhuupaa luun   2 dil ne pukaaraa dekho rut kaa ishaaraa dekho uf ye nazaaraa dekho kaisaa lagataa hai bolo  lataa aisaa lagataa hai kuchh ho jaayegaa  mast pavan ke ye jhoken sainyaa dekh rahe ho o dekh rahe ho aisaa lagataa hai tum banake baadal mere badan ko bhigoke mujhe chhed rahe ho ho chhed rahe ho
taskiin ko ham naa royen jo zauqenazar mile,the one and only malika pukhraj nonfilm,-1,malika pukhraj,,ghalib, taskiin ko ham naa royen jo zauqenazar mile 2 huuraanekuld men terii suurat magar mile 2  apanii galii men mujhako na kar dafn baadeqatl 2 mere pate se kalq ko kyuun teraa ghar mile 2  saaqiigarii kii sharm karo aaj varanaa ham 2 har shab piyaa hii karate hain may jis qadar mile 2  tujhase to kuchh kalaam nahiin lekin ai nadiim meraa salaam kahiyo agar naamaabar mile
ek hii baat zamaane kii kitaabon men nahiin, nonfilm,-1,rafi,taj ahmed khan,sudarshan faaqir,      ek hii baat zamaane kii kitaabon men nahiin jo gamedost me nashaa hai sharaabon men nahiin  husn kii bhiik na maangenge na jalawon kii kabhii ham faqiiron se milo khul ke hijaabon men nahiin  har jagah phirate hain aawaaraa kayaalon kii tarah ye alag baat hai ham aapake kwaabon men nahiin  na dubo saagaromiinaa men ye gam ai faaqir ke maqaam inakaa dilon men hai sharaabon men nahiin 
suramaii shaam ke ujaalon se, nonfilm,-1,runa laila,,,     suramaii shaam ke ujaalon se jab bhii saj dhaj ke raat aatii hai bewafaa beraham o bedardii jaane kyuun terii yaad aatii hai  is jawaanii ne kyaa sazaa paaii reshamii sej haay tanhaaii shok jazbaat le hain angadaaii aankhen bojhal hain niind harajaaii terii tasviir terii parachhaaii de ke aawaaz phir bulaatii hai  aaj bhii lamhe wo muhabbat ke garm saanson se lipate rahate hain ab bhii aramaan terii chaahat ke mahakii zulfon men simate rahate hain tujhako bhuulen to kaise bhuulen bas yahii soch ab sataatii hai  wo bhii kyaa din the jab ke ham donon marane jiine kaa waadaa karate the jaam ho zahar kaa yaa amarit ka saath piine kaa waadaa karate the ye bhii kyaa din hain kyaa qayaamat hai gam to gam hai kushii bhii khaatii hai 
