Title,Film,Year,Singer,Composer,Lyricist,Lyrics
ai aalaa re paaus aalaa  barasaa re paanii,safaari,1999,amit kumar alka yagnik,shyam mohan,rani malik, aalaa re aalaa aalaa re aalaa ai aalaa re paaus aalaa are aalaa re paaus aalaa re barasaa re paanii huii main to diivaanii mujhe o mujhe ho mujhe ye kyaa hone lagaa ai aalaa re paaus aalaa threedots  ham bekhabar aa gae kidhar pighalaa huaa ye samaa hai baahon men hai saarii zamiin kadamon tale aasamaan hai ai hotii kyaa hai bekhudii ye ab pataa chalaa ang ang men samaa rahaa koii nashaa mujhe mujhe o mujhe threedots  ham the kabhii do ajanabii ab aisaa lagataa nahiin hai tum bhii yahaan main bhii yahaan ab to na koii kamii hai mahakii mahakii kyuun lage hai aaj kii ghataa are main to kuchh na jaanuun mujhe tuu hii de bataa o mujhe mujhe o mujhe threedots  barasaa re paanii huii paagal javaanii 
pii ke jab shukr kaa sajadaa kiyaa mayakaane men,best of ghulam ali nonfilm,1990,ghulam ali,,,     pii ke jab shukr kaa sajadaa kiyaa mayakaane men betalab aa gaii may phir mere paimaane men  ye tagodau ye talaalum ye tadap kar giranaa wo kahaan shammaa men jo aag hai parawaane men  ik dhadakataa huaa dil ek chhalakataa huaa jaam yahii le aate hain mayanosh ko mayakaane men  dilebesabr ko bewaqt qafas kii suujhii huye do chaar hii din honge bahaar aane men 
naaraaz saveraa hai  nazadiik saveraa hai,sangharsh,1999,kumar sanu,jatin lalit,sameer, naaraaz saveraa hai har or andheraa hai koii kiran to aae kahiin se aae aae naaraaz saveraa hai  zindagii tanhaaiiyon kaa karz hai naam hai har khushii dhalatii huii dukh bharii shaam hai saanson ke khazaanon kaa ye vaqt luteraa hai koii kiran to threedots  raat kii khaamoshiyon men anasunaa shor hai khiinchatii baandhe binaa hii kaun sii ye dor hai bejaan salaakhon ne merii ruuh ko gheraa hai koii kiran to threedots  vo mere bachapan kaa mausam vo zamaanaa kho gayaa maut ke saae men rah ke bejubaan main ho gayaa zakhmon kii zamiinon pe zulmon kaa baseraa hai koii kiran to threedots nazadiik saveraa hai pal bhar kaa andheraa hai mere lie naa ashq bahaao jaao jaao nazadiik saveraa hai  de rahaa mujhako sadaaen vo khulaa aasamaan le rahiin merii balaaen vo hasiin vaadiyaan tum laao ujaalon ko sapanaa yahii meraa hai din hain khushii ke giit milan ke gaao gaao 
milane kii tum koshish karanaa  vaadaa to tuut jaataa hai,dil kaa kyaa qasoor,1992,kumar sanu asha,nadeem shravan,madan pal, milane kii tum koshish karanaa vaadaa kabhii na karanaa vaadaa to tuut jaataa hai milane kii tum koshish threedots  jab bhii teraa jii chaahe tuu paas mere aa jaanaa meraa pyaar bas tere lie hai tuu na kabhii ghabaraanaa lekin sapanon men milane kii kabhii na koshish karanaa sapanaa to tuut jaataa hai  hotii hain bedard bahut hii is duniyaa kii rasmen mushkil kar detii hain nibhaanaa pyaar vafaa kii kasamen shiishe jaise aramaan lekar raahon se na guzaranaa shiishaa to tuut jaataa hai milane kii tum koshish threedots 
ajiiz itanaa hii rakho ke jii sambhal jaaye,lamha lamha nonfilm,1993,ghulam ali,rafique husain ghulam ali,obaidullah alim,     ajiiz itanaa hii rakho ke jii sambhal jaaye ab is qadar bhii na chaaho ke dam nikal jaaye  muhabbaton men ajab hai dilon ko dhadakaa saa ke jaane kaun kahaan raastaa badal jaaye  zahe wo dil jo tamanaaetaazaatar men rahe khushaa wo umr jo kwaabon men hii bahal jaaye  main wo charaagesarerahguzaareduniyaa huun jo apanii zaat kii tanhaaiyon men jal jaaye  har ek lamhaa yahii aarazuu yahii hasarat jo aag dil men hai wo she men bhii dhal jaaye 
mangataa hai kyaa vo bolo,rangeela,1996,a r rahman shweta shetty,a r rahman,mehboob, jaaduu jaaduu jaaduu jaaduu  o o o o o o o  aaii aaii yo kil vo mangataa hai kyaa vo bolo  haan bolo  mangataa hai jaan ye le lo  ye suhaanii shaam  jaaduu aisaa hai hamaaraa  jo mangataa hai vo milegaa aa aa  tumako  aaii yo  aaii aaii yo kil bo mangataa hai jo vo de do  aa de do  mangataa hai dil vo de do  mangataa hai pyaar  bas is ke sivaa o jaanaa  aur kuchh nahiin mangataa hai  yaaii yaaii yaaii yaaii  hamako  dekhodekho ye phuul aur ye ujaale ye sab hain tumhaare  nahiinnahiin in se hamen hai matalab kyaa diivaane ham tumhaare  aaii aaii yu kil vo mangataa hai jaan vo bolo  aaii aaii yuu kil vo haal mera tum kuchh to suno   are suno  kabhii kabhii o jaanejaanan  dil de dil le dil de dil lene kaa socho to  suno suno  baat merii samajho  aajaa aajaa tujhako nazaare ham dikhaayen  bahaaron se milaayen  chhodochhodo kaisii bahaaren kyaa nazaare  are aao dil milaayen 
sunday kii raat thii pahalii mulaakaat thii,raajaaji,1999,kumar sanu sapana mukherji,anand milind,sameer, main thaa vo thii main thaa vo thii halkii barasaat thii haay  aaliishaan kisii bangale se gaadii men vo nikalii mere pyaar men jaal men phans gaii paise vaalii titalii naukar chaakar ghuumenge ab mere aage piichhe ab to saarii daulat hogii in kadamon ke niiche saarii duniyaa usake piichhe par vo mere saath thii haan  vo thaa main thii vo thaa main thii halkii barasaat thii haay maine usako dekhaa to dil meraa dhak se dhadakaa sardii ke mausam men bhii garmii kaa sholaa bhadakaa pahalii pahalii nazar men ban gaii main usakii diivaanii vo mere sapanon kaa raajaa aur main usakii raanii sab kuchh usako de diyaa maine usane aisii baat kii saiyaa 
bakaaedil ke liye jyuun lahuu zuruurii hai,anjuman nonfilm,1990,ghulam ali,,farhat shahzad,     bakaaedil ke liye jyuun lahuu zuruurii hai isii tarah mere jiiwan men tuu zuruurii hai  ye akl waale nahiin ahaledil samajhate hain ke kyuun sharaab se pahale wuzuu zuruurii hai  kudaa ko munh bhii dikhaanaa hai ek din yaaro wafaa mile na mile justajuu zuruurii hai  kalii ummiid kii khilatii nahiin har ik dil men har ek dil men magar aarazuu zuruurii hai  hai ahataraam bhii laazim ke zikr hai usakaa jigar kaa chaak bhii honaa rafuu zuruurii hai 
yaa tuu sayaanaa ban jaa yaa main budhiyaa ban jaauun,divyashakti divine strength,1993,alka yagnik kumar sanu,nadeem shravan,sameer, yaa tuu sayaanaa ban jaa yaa main budhiyaa ban jaauun ye pyaar kaa rog buraa hai kaise tujhako samajhaauun ye pyaar kaa rog buraa hai threedots  main dil lagaa ke tujhase bemaut mar jaauun  are o mere gudde raajaa aa  kyuun mujhase aankh churaataa hai palaken sharm se jhukaataa hai bholaa huun main naadaan huun in baaton se main anjaan huun o o mere raam bharose mujhako main dil men bithaauun aa o mere gudde raajaa tujhe kaise pyaar sikhaauun main  bach kahaan mujhase paaegaa kaise tuu piichhaa chhudaaegaa kyon hai mere aage khadii piichhe mere kyon padii aa terii soii soii dhadakan men pyaas jagaa duun yaa tuu sayaanaa ban jaa  threedots 
in mast nigaahon se mujhako na pilaa denaa  main aisii chiiz nahiin jo ghabaraa,khudaa gawaah,1992,mohammed aziz,laxmikant pyarelal,anand bakshi, in mast nigaahon se mujhako na pilaa denaa tum ek musalamaan ho qaafir na banaa denaa oy vallaa meraa javaab nistaa oy loshe oy qurbaan oye laale dii jaan aise meraa maashuuq chale oy khoche jaise banduuk chale banduuk ye chalane vaalaaii terii jaan main aisii chiiz nahiin jo ghabaraa ke palat jaauungaa mere saamane se hat jaa 2 nahiin to main tujhase lipat jaauungaa  ho main aisii chiiz nahiin jo sharamaa ke simat jaauungii main kaat ke rakh duungii tujhako yaa aap hii kat jaauungii main aisii chiiz nahiin jo ghabaraa ke threedots  dariyaaemohabbat men gussaa tinakaa ban ke rah jaae main tere tukade kar duungii kisakaa tuu rah jaae main tere husn ke sadake kii khairaat men bant jaauungaa main aisii chiiz nahiin jo ghabaraa ke threedots  yaar vaii vaii 2 yaar men kuchh dam nahiin faisalaa ye aaj hogaa tum nahiin yaa ham nahiin ham yuun hii mar jaaegaa bas dekh le tuu pyaar se ho tuu kaun hai meraa dushman hai 2 dushman se pyaar nahiin karate 2 dushman par tiir chalaate hain nazaron se vaar nahiin karate main titalii nahiin bijalii huun 2 chamakii to chimat jaauungii ho main aisii chiiz nahiin jo sharamaa ke threedots 
gore gore mukhade pe kaalaa kaalaa chashmaa,suhaag,1994,alka yagnik udit narayan,anand milind,sameer, gore gore mukhade pe kaalaa kaalaa chashmaa taubaa kudaa khair kare khuub hai karishmaa gore gore mukhade pe threedots  dekho isako gaur se ladakii hai ki huur hai jaaduu isake ruup men ye kitanii magaruur hai dekhuun jab dekhuun ise dil dhadake tadape javaanii haay aankh phadake taubaa kudaa khair kare threedots  aadat apanii chhod de kahanaa meraa maan le yaanii main kyaa chiiz huun tuu mujhako pahachaan le jaa re jaa anaadii aisii baaten naa banaa jaanuun main huun jaanuun terii marzii hai kyaa tuune merii jaan meraa dekhaa naa karishmaa gore gore mukhade pe threedots 
kyaa khabar thii jaanaan tumase pyaar ho jaaegaa,khilaadi,1992,abhijit udit narayan,jatin lalit,anwar sagar, kyaa khabar thii jaanaan tumase pyaar ho jaaegaa rahane de dil kii baaten varanaa pachhataaegaa tumase pyaar ho jaaegaa achchhaa kyaa khabar thii jaanaan threedots  dil meraa ye jaanejaanaan anamol hai ye khazaanaa tujh par lutaauungaa sadake main jaauungaa mujhasaa hai aashiq kahaan haay kyaa khabar thii jaanaan threedots  tumase karuun pyaar kaise kar luun main ikaraar mujhako sataaoge niind udaaoge achchhii hain ye duuriyaan kyaa khabar thii jaanaan threedots 
telephone dhun men hansane vaalii,hindustani,1996,hariharan kavita krishnamurthy,a r rahman,p k mishra, o o o o o o o o o o 4      zaakir hussain tabalaa tuu hai kyaa  sonaa sonaa teraa chamake ruup salonaa  sonaa sonaa cellular phone tum to ho naa     tum naa hote to dhuup nahiin hotii rimajhim bhii naa hotii  tum naa hote to chaand nahiin hotaa sapanaa bhii nahiin sajataa  tum ko pukaaraa saansen kushbuu phailaa rahiin merii  tumase bichhadaa to bahatii havaayen band ho gaiin kyuun  paanii naa hotaa jharane naa hote ye vaadii naa hotii  milataa naa tuu to merii jaan nahiin hotii ye pyaas nahiin hotii  gori nadiyaa apane men har din mujhako dubaanaa  tum naa sharmaanaa zulfon men apanii kud ko chhupaa lenaa   o o o o o o o o o o 4  naam teraa kisii ko lene nahiin duungaa vo sukh bhii nahiin duungaa  gajaraa tumhaaraa girane nahiin duungaa murajhaane nahiin duungaa  mere alaavaa kisii aurat ko naa paas bulaanaa  tum naa kabhii bhii mother teresa ko chhod ke naam naa lenaa  terii galiyon men koii mard na chhoduungaa aurat bhii naa chhoduungaa  terii hansii ko udane nahiin duungaa mere dil men basaa luungaa   jiivan men priitam tumhen pyaar kii rekhaa paar karane naa duungii  zaakir hussain tabalaa tuu hai kyaa sonaa sonaa teraa chamake ruup salonaa sonaa sonaa cellular phone tum to ho naa 
zamiin aasamaan mil jaaen  yaaraanaa yaar kaa naa kabhii,saathi,1991,kumar sanu vipin,nadeem shravan,hasrat, zamiin aasamaan mil jaaen ye to phir bhii mumakin hai magar ek yaar duniyaa men badii mushkil se milataa hai  yaaraanaa yaar kaa naa kabhii chhuutegaa teraa naam le lekar meraa dam tuutegaa yaaraanaa yaar kaa threedots  jahaan gire pasiinaa teraa main to kuun bahaa duungaa tuu hii tuu hai dil men mere chiir ke dil dikhalaa duungaa ki ruuthuun jo tujhase main to kudaa ruuthegaa teraa naam le lekar threedots  ek hain apane sapane saathii tuu jaane main jaanuun apane dil ke nek iraade chehare se pahachaanuun apanaa pyaar mere yaar koii kyaa luutegaa teraa naam le lekar threedots 
tujhase badaa na koii  bajarang balii terii jay ho,lo main aa gayaa,1998,udit narayan nutan chorus,anand raj anand,anand raj anand dev kohli rajesh malik, bolo hanumaan kii jay jay jay bajarang balii kii jay tujhase badaa na koii tuu hai badaa mahaan jay ho jay ho terii jay ho jay ho terii hanumaan raam base hain dil men tere tuu rahataa hai man men mere tuune kar dii kripaa terii shakti milii bajarang balii bajarang balii bajarang balii terii jay ho tujhase badaa na koii threedots  jay hanumaan gyaan gun saagar jay kapiish tihun lok ujaagar raamaduut atulit baladhaamaa anjaniputra pavanasut naamaa tuune vo bal diyaa hai mujhako parabat se takaraa jaauun main jay ho terii jay ho terii bhakti aur shakti se har vipadaa pe chhaa jaauun main log bajaaen teraa dankaa jaise tuune phuunk dii lankaa vaise hii main toduun dushman kii nalii bajarang balii threedots  duniyaa ko dikhalaa duungaa main kitanaa sachchaa bhakt huun teraa paap mitaa duungaa dharatii se he balashaalii pran hai meraa ye sab teraa chamatkaar hai mujhape teraa adhikaar hai jisane bhii dekhaa sabakii aankhen khuliin bajarang balii threedots 
siine men dil hai dil men sanam aur sanam men jaan merii,agnipath,1990,alka yagnik kumar sanu,laxmikant pyarelal,anand bakshi, siine men dil hai dil men sanam aur sanam men jaan merii ishq hai dhadakan ishq hai saajan ishq hai pahachaan merii palon kii judaaii ham naa sahenge saath jiyenge saath marenge ik duuje ke binaa ham naa rahenge har ek janm men vaadaa karenge tujh bin kuchh bhii naa chaahuun main siine men dil hai threedots  aankh khule to dekhuun main tujhako band hon aankhen terii chhavi ho har ik rang men chhaayaa ho terii us chhaayaa men merii zindagii ho saath men tuu to ho jaayegii har mushkil aasaan merii jisamen terii khushbuu hogii bas usako phuul kahuungaa jisamen tuu naa shaamil hogaa us jiivan ko bhuul kahuungii tere sur men bas jaaegii tuutegii jab taan merii siine men dil hai threedots 
pandit jii ne haath meraa dekhaa thaa nainiitaal men,loafer,1996,udit narayan alka yagnik,anand milind,sameer, pandit jii ne haath meraa dekhaa thaa nainiitaal men kahaa thaa mujhase kyaa kahaa shaadii terii hogii athaarah saal men  pandit jii ne haath meraa dekhaa thaa bhopaal men kahaa thaa pyaare kyaa kahaa kabhii naa padanaa shaadii ke janjaal men pandit jii ne haath meraa threedots  athaarah saal aur ek mahiine kii main ho gaii raajaa ghode haathii sang baraatii leke jaldii se aajaa baahon ke haar se bhar de maang pyaar se chain mujhe aaegaa jab main aauungii sasuraal men pandit jii ne haath meraa threedots  shaadii shudaa mardon kii haalat dekhii hai maine raanii maine sunii hai logon se dukhabharii unakii kahaanii jaa piichhaa chhod de shiishaaedil tod de main naa phansane vaalaa huun terii adaaon ke jaal men pandit jii ne haath meraa threedots 
mere chehare pe likhaa hai afasaanaa aapakaa  maine bhii kabuul kiyaa hai,taaqat,1995,alka yagnik udit narayan,anand milind,sameer, mere chehare pe likhaa hai afasaanaa aapakaa sab jaan gae ki main huun diivaanaa aapakaa mere chehare pe likhaa hai threedots  maine bhii kabuul kiyaa hai nazaraanaa aapakaa dilabar ye meraa bhii dil hai diivaanaa aapakaa  mahabuub kasam hai rab kii ikaraar kiyaa na maine sab jaan gae phir kaise ijahaar kiyaa na maine chupake se sanam chorii se mulaaqaat huii hai tumase sab jaan gae phir kaise jo baat huii hai tumase are raaz bataa detaa hai ghabadaanaa aapakaa sab jaan gae hain ki threedots  jab phuul khile baahon men khushbuu to bikharatii jaae har baat chhupaa le koii par pyaar chhupaa na paae jab aag lage is tan men uthataa hai dhuaan saanson se tasviir merii dikhatii hai hamaraah kii do aankhon se bechain mujhe karataa hai tadapaanaa aapakaa dilabar ye meraa bhii dil threedots 
tumase hai jitanaa pyaar ye ham  o mitavaa tujhe meraa pyaar pukaare,jeenaa marnaa tere sang,1992,anuradha paudwal vipin sachdeva,dilip sen sameer sen,sameer, tumase hai jitanaa pyaar ye ham kah nahiin sakate tumase bichhad ke ham to zindaa rah nahiin sakate o mitavaa tujhe meraa pyaar pukaare aa re aa re aa re tumase hai jitanaa pyaar threedots  o mitavaa tujhe mere giit pukaaren aa re aa re aa re  mere saanson ke aangan men terii hai tasviir sanam main terii taqadiir aur tuu merii hai taqadiir sajan terii khaatir to duniyaa kii rasmon ko ham todenge chaahe chhuute saarii duniyaa tujhako na chhodenge tum mujhako milate ho jaise apanaapan saa lagataa hai tere pyaar kii baahon men mujhako jiivan saa lagataa hai terii aankhon men din meraa zulfon men hai shaan lage jiivan jisako kahate hain vo teraa naam lage o mitavaa tujhe threedots   o mitavaa tujhe threedots 
niind aatii nahiin dard jaataa nahiin,vijetaa,1996,abhijit poornima,anand milind,sameer, niind aatii nahiin dard jaataa nahiin kyaa huaa hai mujhe chain aataa nahiin nazaren miliin ikaraar ho gayaa chorii chorii chhupake pyaar ho gayaa dil men jo thaa diladaar ho gayaa tumako nahiin hai khabar niind aatii nahiin threedots  jaanejaan merii aankhon men koii hasiin saa cheharaa hai jisakii aankhen kaalii hain baalon kaa rang sunaharaa hai kyaa bataauun khvaabon men koii diivaanaa aataa hai bekhudii deke mujhako shaamosahar tadapaataa hai ek pal dil use bhuul paataa nahiin kyaa huaa hai mujhe threedots  gul chaman hai khushbuu hai chhaae rang bahaaron ke har kalii sharamaaii hai dil javaan nazaaron ke dilarubaa in honthon ke saare rang churaane de har tamannaa kahatii hai duuriyon ko mitaane de ab to tere sivaa koii bhaataa nahiin kyaa huaa hai mujhe threedots 
mere man kaa mausam badalane lagaa hai,pyaar deewaanaa hotaa hai,1992,alka yagnik mohammed aziz,babul bose,madan pal, mere man kaa mausam badalane lagaa hai tere naam se dil dhadakane lagaa hai teraa pyaar siine men palane lagaa hai mere man kaa mausam threedots  nazar se nazar ne kahii vo kahaanii jo ham tum kabhii kah naa paae jubaanii ham ek duuje men aise khoe hue hain na jaage hue hain na soe hue hain ye jaaduu na jaane kyaa chalane lagaa hai mere man kaa mausam threedots  jahaan tak nazar jaae bas tuu hii tuu hai tujhe paa ke ab kuchh nahiin aarazuu hai chale hain kadam manzilon se bhii aage kahaan khiinch laae mohabbat ke dhaage ye kis rang men ishq dhalane lagaa hai mere man kaa mausam threedots 
bole chhan chhanan na na  merii paayal bole,gang,1999,alka yagnik sunidhi chauhan annu malik,annu malik,javed akhtar, chhan nan nan na na shokh hasiinaa ye to bataa de terii adaa men jaaduu kyaa hai kyuun balakhaae kyuun laharaae tere badan men kaisaa nashaa hai chhan nan nan na na  bole chhan chhanan na na chhan chhanan merii paayal bole dole san sanan na na san sanan na na puravaa dole chhan nan nan na na threedots  uii ude aanchal huii jaae halachal chalii havaa anganaa kalaaii men kanganaa khanak jaae aur bole khan khan ye bindiyaa damake ye chunar chamake to nas nas men ho jhan jhan kajare men dhul ke baalon men khul ke raaj hain dil ke khole bole chhan chhanan threedots  naii rut aaii kaii rang laaii nikalii nahaa ke main gajaraa sajaa ke main kaanon men pahan ke baalii tan ho gulaabii jaise jaam sharaabii jaise aise lage honthon pe laalii paas jo aae hosh ganvaae sang mere vo hole bole chhan chhanan threedots 
tere dil kii patarii pe daudegii mere dil kii rail,aashiq mastaane,1996,abhijit poornima,dilip sen sameer sen,deepak choudhary, tere dil kii patarii pe daudegii mere dil kii rail aashiq injan maashuuq dibbaa daudaa jaae dil kaa mel pyaar kii jhandii hil jaae yaar kaa signal mil jaae injan meraa siitii maare thodaa saa dhadake tere dil kii patarii pe threedots  dil ko roko na dil ko toko na ye ghadii hai mulaakaat kii dil diyaa tujhako chun liyaa tujhako phir sanam der kis baat kii pyaar kii gaddii chalane de is duniyaa ko jalane de har mausam men daudaa jaae ye tuufaanii mel tere dil kii patarii pe daudegii threedots  terii baahon men dil kii raahon men zindagii hai suhaanaa safar tere pyaar kii is khumaarii men na rahii mujhako apanii khabar tuu hii merii manzil hai tuu hii meraa saahil hai chaahat kaa injan hotaa hai kabhii nahiin fel tere dil kii patarii pe daudegii threedots 
